time,value
0.7000000000000001,3.6087076556862807
0.7100000000000001,3.5853411805714925
0.7200000000000001,3.5797343980747045
0.7300000000000001,3.5267871113228284
0.7400000000000001,3.2994741765022546
0.7500000000000001,3.3958461300304332
0.76,3.399254565410005
0.77,3.3052809313154636
0.78,3.391561291235133
0.79,3.352680347473539
0.8,3.4030732584317933
0.81,3.0832232369546926
0.8200000000000001,2.809891392362089
0.8300000000000001,2.772577285471807
0.8400000000000001,2.596158646958315
0.8500000000000001,2.654530804573605
0.8600000000000001,2.45435725139824
0.8700000000000001,2.33969911563004
0.8800000000000001,2.307773408593111
0.8900000000000001,2.361849751481405
0.9000000000000001,2.322336891002003
0.91,2.297710746415981
0.92,2.223596676894953
0.93,2.282943661400871
0.9400000000000001,2.261449006084894
0.9500000000000001,2.479151028702342
0.9600000000000001,2.3242327402150753
0.9700000000000001,2.252904727898085
0.9800000000000001,2.2093573961618747
0.99,2.1293378598145836
1.0,2.1123063601976315
1.01,2.188455634532914
1.02,2.064809869080049
1.03,2.123740109867697
1.04,2.0808269425568557
1.05,2.404606300432811
1.06,2.2711050057428115
1.07,2.193921936495688
1.08,2.1426913412406785
1.09,2.382050221608836
1.1,2.231762264344503
1.11,2.3717390248110353
1.12,2.2312884452739166
1.1300000000000001,2.209979693449909
1.1400000000000001,2.1656981662586885
1.1500000000000001,2.3016141135228914
1.1600000000000001,2.215583308790985
1.1700000000000002,2.265221371979794
1.1800000000000002,2.27607774422661
1.19,2.4100757670276347
1.2000000000000002,2.157053785403318
1.21,2.433673111242202
1.2200000000000002,2.2634794050362883
1.23,2.3079596807658844
1.2400000000000002,2.355644277521698
1.25,2.5536043731274995
1.2600000000000002,2.349877414605807
1.27,2.503094183223397
1.28,2.690839838395841
1.29,2.6712201346663953
1.3,2.5519010146956718
1.31,3.0508815166950516
1.32,2.9573382149162373
1.33,2.7886894045345807
1.34,2.405876657192551
1.35,2.512079737437297
1.36,2.362570556313252
1.37,2.473389842395174
1.3800000000000001,2.455650101087366
1.3900000000000001,2.6066483366838735
1.4000000000000001,2.4564820634418116
1.4100000000000001,2.593976063577261
1.42,2.423859112495989
1.4300000000000002,2.5772787061400972
1.44,2.3663090598465386
1.4500000000000002,2.741619118983665
1.46,2.33607576399456
1.4700000000000002,2.410606678085073
1.48,2.4041199019326385
1.49,2.33473006030312
1.5,2.42606291283889
1.51,2.6518826400777145
1.52,2.350682440414976
1.53,2.2497214171286535
1.54,2.294612078227797
1.55,2.8877426113152627
1.56,2.448215684365201
1.5699999999999998,2.3171544191220566
1.58,2.667577960608907
1.5899999999999999,2.4697488044565996
1.6,2.333594586050624
1.6099999999999999,2.7705457187920866
1.62,2.4347818662480423
1.63,2.3572911344192686
1.6400000000000001,2.2891063269397276
1.65,2.3461433513994354
1.6600000000000001,2.641933872566324
1.67,2.3152877736050885
1.6800000000000002,2.3615979542986283
1.69,2.4318252587263736
1.7,2.4401662459244156
1.71,2.3956489046163743
1.72,2.297939936903297
1.73,2.3020933737634657
1.74,2.534253345791505
1.75,2.425272105081897
1.76,2.2165215610700626
1.77,2.2961953798627035
1.78,2.8468063750462775
1.79,3.0705041346853585
1.8,3.3945884641052024
1.81,4.01570686187779
1.82,4.079710232674613
1.83,4.049097028542315
1.84,4.913478326650688
1.85,4.4328911591294595
1.8599999999999999,5.896796059629265
1.87,4.586996648326229
1.88,4.115166861792296
1.8900000000000001,3.880150878209338
1.9,3.855539872613421
1.9100000000000001,3.836914523075853
1.92,4.475404749074614
1.93,5.122356252293159
1.94,4.0603304024471765
1.95,3.823250312070403
1.96,3.834871220646696
1.97,3.79819173550423
1.98,3.811689975888207
1.99,3.8624254975286822
2.0,3.90000216258816
2.01,3.9192849456859125
2.02,4.807077302513903
2.0300000000000002,4.0797316925514036
2.04,3.8053082552696518
2.05,4.079865130934483
2.06,3.954372553133835
2.07,3.870975591527365
2.08,3.9350947214871006
2.09,3.879891631137208
2.1,3.958597723482066
2.11,5.074401310410621
2.12,4.4763304194449365
2.13,4.162789906591707
2.14,3.673591394237743
2.15,4.583619680495355
2.16,3.843832656454323
2.17,3.4966511035414323
2.18,4.168433841715506
2.19,3.455502496192901
2.2,3.452899943834584
2.21,3.2571952965512088
2.22,3.7523688640966193
2.23,3.9768931732374155
2.24,3.200341141767497
2.25,3.4792683754003706
2.2600000000000002,
2.27,
