time,value
4.540000000000001,7.840567833040242e-08
4.510000000000001,0.00021553817538141236
4.48,5.15847635526114e-06
4.450000000000001,1.9981107819076966e-06
4.420000000000001,7.364607492005548e-07
4.390000000000001,1.1451205039311733e-05
4.36,3.411595402708774e-05
4.330000000000001,9.950293866549743e-06
4.300000000000001,1.5177246732926742e-06
4.2700000000000005,5.538636134700537e-06
4.240000000000001,4.8186551507063055e-06
4.210000000000001,1.0690957023128591e-05
4.180000000000001,1.0879077367304582e-05
4.15,0.008387619008035797
4.120000000000001,0.000316771710229457
4.090000000000001,1.7049060619225584e-05
4.0600000000000005,2.095097993870624e-05
4.030000000000001,0.000226852097430648
4.000000000000001,0.0004300114455622712
3.9700000000000006,0.004285291178704444
3.940000000000001,0.0028052663104719535
3.9100000000000006,0.00033516268486855224
3.880000000000001,0.0006826053053850739
3.8500000000000005,0.35675517603957485
3.8200000000000007,0.008926609397461647
3.790000000000001,0.00018368033958602055
3.7600000000000007,0.00017468155425652145
3.7300000000000004,0.023761745358942137
3.7000000000000006,0.16734727813650457
3.670000000000001,0.014943859030896154
3.6400000000000006,0.0008466333129237674
3.6100000000000008,0.001574643399984028
3.580000000000001,0.011609458890563851
3.5500000000000007,0.0022865677338779135
3.5200000000000005,0.0032680318523199197
3.4900000000000007,0.00631717302973336
3.460000000000001,0.0016709608907280208
3.4300000000000006,0.0012113464360912487
3.4000000000000004,0.0005923741847025415
3.370000000000001,0.0003968875506229119
3.3400000000000007,0.00014200922959458603
3.3100000000000005,0.006214830170618034
3.2800000000000007,0.17764948861326163
3.250000000000001,0.04051091025601405
3.2200000000000006,0.0006971991060726296
3.1900000000000004,6.22971601795684e-05
3.1600000000000006,0.006268059733047494
3.130000000000001,0.0369257701771904
3.1000000000000005,0.964196647031482
3.0700000000000007,0.00024812219521339133
3.040000000000001,1.0257862783215989e-05
3.0100000000000002,0.00010259186488693759
2.9800000000000004,0.056776555499697616
2.95,0.01461052788205228
2.92,0.4029270407567925
2.8900000000000006,0.018772770994836863
2.8600000000000003,0.0028509238030375358
2.83,0.007575500701356153
2.8000000000000003,0.012057575242058841
2.7700000000000005,0.004657545282138994
2.74,0.8110416773524547
2.71,0.19593615174154688
2.68,0.00020758923913686102
2.6500000000000004,3.425788600132659e-05
2.62,0.00046007146865949467
2.5900000000000003,0.012814755526590388
2.5600000000000005,0.0004154766814415462
2.5300000000000002,0.00012797278861319025
2.5,0.00022347077433421188
2.47,5.958431865307975e-05
2.4400000000000004,0.0003271755805309744
2.41,8.575141934518828e-05
2.3800000000000003,0.00017172732067808328
2.35,1.4341683860655869e-06
2.3200000000000003,2.452501325536179e-06
2.29,3.0928912818805285e-06
2.2600000000000002,4.684934815917678e-06
2.2300000000000004,2.7271969037422997e-05
2.2,2.640899970861331e-05
2.1700000000000004,5.261922135843652e-05
2.14,3.983420921769829e-05
2.1100000000000003,8.29201132667439e-05
2.08,8.180456279029393e-07
2.0500000000000003,7.635504405887764e-07
2.0200000000000005,1.1216108665674011e-06
1.9900000000000002,3.238069293726746e-06
1.9600000000000002,6.1809862638351444e-06
1.9300000000000002,1.0772698999995121e-05
1.9000000000000004,5.056939945728271e-06
1.87,5.871066892616618e-06
1.8400000000000003,1.0746245401293224e-06
1.8100000000000003,1.0912285000834277e-06
1.7800000000000002,1.3446935115061078e-06
1.7500000000000002,1.4465789900162375e-06
1.7200000000000002,1.2002473315371106e-06
1.6900000000000002,1.7497195544344846e-06
1.6600000000000001,2.1676962512334292e-06
