time,value
4.670000000000001,0.004836778356621406
4.640000000000001,0.46430178910136655
4.61,0.8262238345091231
4.58,0.06773841113897919
4.550000000000001,0.0011119526705795678
4.5200000000000005,8.55792524636232e-05
4.49,3.512779281151604e-05
4.46,3.881551441085565e-05
4.430000000000001,1.72693805477423e-05
4.4,3.679243239551488e-05
4.37,1.7096659472194366e-05
4.340000000000001,3.428834604409932e-05
4.3100000000000005,1.2908934317727955e-05
4.28,6.617337900350395e-05
4.25,6.284513326737604e-05
4.220000000000001,0.00013554521637998426
4.19,0.00019550727597119401
4.16,5.738620196513386e-05
4.130000000000001,0.0001338142994383805
4.1000000000000005,5.591376052453285e-05
4.07,0.00011722920928044618
4.04,4.3708451464856475e-05
4.010000000000001,0.000249169377918765
3.9800000000000004,5.736861440680891e-05
3.95,4.219091841014312e-05
3.9200000000000004,5.873084861926174e-05
3.8900000000000006,2.264480856564581e-05
3.8600000000000003,4.627089968089972e-05
3.8300000000000005,1.930742386853751e-05
3.8000000000000003,4.1209063763738875e-05
3.7700000000000005,2.5959098865810754e-05
3.74,6.868247890728513e-05
3.7100000000000004,9.090585357265335e-05
3.6800000000000006,8.795896256027243e-05
3.6500000000000004,5.984522796087278e-05
3.62,4.413382246909373e-05
3.5900000000000003,2.4650752543727332e-05
3.5600000000000005,3.299620671751732e-05
3.5300000000000002,1.162777268533562e-05
3.5000000000000004,2.360662552877001e-05
3.4700000000000006,1.1982556689526423e-05
3.4400000000000004,6.701107615951698e-05
3.41,6.986055618808818e-05
3.3800000000000003,9.782601212186767e-05
3.3500000000000005,5.214435513839199e-05
3.3200000000000003,8.638822634005685e-05
3.29,2.9620472410039734e-05
3.2600000000000007,5.836306872338786e-05
3.2300000000000004,4.8498453773687214e-05
3.2,2.960795980243588e-05
3.1700000000000004,6.650226881542678e-05
3.1400000000000006,3.4454881517030784e-05
3.1100000000000003,4.4446081066931896e-05
3.08,9.384131988776145e-05
3.0500000000000003,0.00031574407563170583
3.0200000000000005,5.1314044675681405e-05
2.99,5.8709410261273714e-05
2.9600000000000004,4.903249645057371e-05
2.9300000000000006,8.259911948084321e-05
2.9000000000000004,3.442071286098963e-05
2.87,6.546817403338901e-05
2.8400000000000003,9.920160964873125e-05
2.8100000000000005,3.642423603805565e-05
2.7800000000000002,0.00012752359678979422
2.7500000000000004,5.520686393836523e-05
2.7200000000000006,5.141468768335904e-05
2.69,9.31871567289654e-05
2.66,5.061627104073684e-05
2.63,8.160789578261126e-05
2.6,7.088622314721015e-05
2.5700000000000003,7.306650794885894e-05
2.54,5.8421403087500134e-05
2.5100000000000002,0.00011144412867970366
2.48,0.00010377902108557107
2.45,8.052384342815584e-05
2.42,0.00012131447746077435
2.39,0.00010898251573235805
2.3600000000000003,8.78888171899264e-05
2.33,0.00010195664844735102
2.3000000000000003,0.0001227549459987283
2.27,0.0001000420615521827
2.24,0.0002022960402536842
2.21,0.00017007034396729147
2.18,0.00024686287141476444
2.15,0.00021890728770545192
2.12,0.0001417278997576378
2.0900000000000003,0.0002879220945360513
2.06,0.00011696569107248627
2.0300000000000002,0.000694582329788396
2.0,0.0005317274023295586
1.9700000000000002,0.00036118590331544814
1.94,0.0005400029140964955
1.9100000000000001,0.0002639954090229829
1.88,0.0008619132085869126
1.85,0.0006838597064213333
1.8200000000000003,0.0005790219024904678
1.79,0.0010322323497919702
1.7600000000000002,0.00031456073882991746
1.73,0.00031344699728383016
1.7000000000000002,0.00019679438099836252
1.67,0.0007729588813750052
1.6400000000000001,0.00032516464546749474
1.61,0.0004296543205352355
1.58,0.0029696709292864557
1.55,0.0002219382613220552
1.52,0.02022411587566196
1.4900000000000002,0.0002898423462280221
1.46,7.488929499070678e-05
1.4300000000000002,8.905753789434605e-05
1.4000000000000001,0.00010633782289501055
1.37,0.00018522431834491616
1.34,0.00013118533062966798
1.31,0.00016939928242929125
1.28,0.0003475775041019861
1.25,0.00011409767307823668
1.2200000000000002,0.0001364661947685255
1.19,0.0003593281991942236
1.1600000000000001,0.00021226491890980368
1.1300000000000001,0.0003023320781145669
1.1,0.00013146761469346027
1.07,0.00024306499039784867
1.04,0.00014160573372409553
1.01,0.0010302065147654407
