time,strain_H1,strain_L1
1187058325.0998535,4.8827671677088794e-20,-6.787599525987636e-20
1187058325.1000977,6.702485677717392e-20,-6.464979750847596e-20
1187058325.1003418,5.2446640553613106e-20,-7.568415895560614e-20
1187058325.100586,4.8105021741577524e-20,-7.06293391657727e-20
1187058325.10083,7.14507312928796e-20,-7.224329118104977e-20
1187058325.1010742,8.798028564516886e-20,-8.155303986587868e-20
1187058325.1013184,7.966202435075116e-20,-7.157095646099278e-20
1187058325.1015625,7.398587347748418e-20,-7.55607036510503e-20
1187058325.1018066,9.227537280442466e-20,-8.094355297170918e-20
1187058325.1020508,1.1359135469023824e-19,-7.059128077464654e-20
1187058325.102295,1.0675712293694337e-19,-7.984470370590408e-20
1187058325.102539,9.472692343368418e-20,-8.160356217464703e-20
1187058325.1027832,1.1516618166707913e-19,-7.591028721872372e-20
1187058325.1030273,1.3828312503072689e-19,-8.797207723571573e-20
1187058325.1032715,1.3206980158918204e-19,-8.231651336018639e-20
1187058325.1035156,1.2261742875510455e-19,-7.945038383702551e-20
1187058325.1037598,1.370848786057478e-19,-8.995950977704643e-20
1187058325.104004,1.6085341252252235e-19,-7.809828331655505e-20
1187058325.104248,1.5992474318091364e-19,-8.179603964884482e-20
1187058325.1044922,1.4560823289475744e-19,-9.193857976783473e-20
1187058325.1047363,1.587955824670382e-19,-8.011559961464374e-20
1187058325.1049805,1.8456660772033157e-19,-9.090404389775302e-20
1187058325.1052246,1.8472138581795286e-19,-9.34771210824977e-20
1187058325.1054688,1.7150630601530378e-19,-8.077578637187814e-20
1187058325.105713,1.7958534066724714e-19,-9.458779012697388e-20
1187058325.105957,2.0608445416952097e-19,-8.963827189074731e-20
1187058325.1062012,2.1157623044884252e-19,-8.252809488468805e-20
1187058325.1064453,1.9644892447261842e-19,-9.666327755104402e-20
1187058325.1066895,2.0274270778306915e-19,-8.937560249346751e-20
1187058325.1069336,2.2767443918645674e-19,-9.075794774772069e-20
1187058325.1071777,2.359380388730634e-19,-9.962811334014022e-20
1187058325.1074219,2.2158916609498043e-19,-8.904015681326027e-20
1187058325.107666,2.21992184647321e-19,-9.305717172505678e-20
1187058325.1079102,2.495787239611509e-19,-9.650326227339815e-20
1187058325.1081543,2.606176131765915e-19,-8.61830846158792e-20
1187058325.1083984,2.454966267802119e-19,-9.625822936834654e-20
1187058325.1086426,2.449617537294779e-19,-9.85622733256337e-20
1187058325.1088867,2.702679693676691e-19,-9.03548184311828e-20
1187058325.1091309,2.8268462290803375e-19,-1.0269034810332308e-19
1187058325.109375,2.6976860530438787e-19,-9.688549578408914e-20
1187058325.1096191,2.66976964673986e-19,-9.207768286057514e-20
1187058325.1098633,2.884460048189478e-19,-1.0257344925274464e-19
1187058325.1101074,3.0690806542521896e-19,-9.00590014834397e-20
1187058325.1103516,2.9625327997673483e-19,-9.533303664031374e-20
1187058325.1105957,2.857023042780151e-19,-1.0437679523251083e-19
1187058325.1108398,3.0941104292125947e-19,-9.225215332628913e-20
1187058325.111084,3.2956975750523276e-19,-1.0124457618568965e-19
1187058325.1113281,3.17374519238782e-19,-1.0293812738952246e-19
1187058325.1115723,3.0820283230137573e-19,-9.193145525551423e-20
1187058325.1118164,3.2771917107181557e-19,-1.0084671705433192e-19
1187058325.1120605,3.491539365907335e-19,-9.811672933936444e-20
1187058325.1123047,3.431095734963572e-19,-9.244633434085497e-20
1187058325.1125488,3.294324449299885e-19,-1.0254775107048821e-19
1187058325.112793,3.44980645550892e-19,-9.826380441416176e-20
1187058325.113037,3.697916208307791e-19,-9.831792552651728e-20
1187058325.1132812,3.6529441861513842e-19,-1.056627541606694e-19
1187058325.1135254,3.5221949559552803e-19,-9.513636915221328e-20
1187058325.1137695,3.6380848627402e-19,-9.71295512860317e-20
1187058325.1140137,3.8826023146878353e-19,-1.0111630358662732e-19
1187058325.1142578,3.8726912468937837e-19,-9.255317188229526e-20
1187058325.114502,3.7079801980080146e-19,-9.905344499202454e-20
1187058325.114746,3.805980437343755e-19,-9.955695427119505e-20
1187058325.1149902,4.0652849860683776e-19,-9.626487825988115e-20
1187058325.1152344,4.096906220289018e-19,-1.0300911172097686e-19
1187058325.1154785,3.9124987080945917e-19,-9.793065310419629e-20
1187058325.1157227,3.9610478619925605e-19,-9.505665766645542e-20
1187058325.1159668,4.231466167382961e-19,-9.903896484549981e-20
1187058325.116211,4.2852597421080527e-19,-9.344006884689345e-20
1187058325.116455,4.1204740037965447e-19,-9.452358802420948e-20
1187058325.1166992,4.1299302855430106e-19,-1.0018168209105479e-19
1187058325.1169434,4.397055585250315e-19,-9.501116916936122e-20
1187058325.1171875,4.49031427357226e-19,-9.674533309413455e-20
1187058325.1174316,4.3104058412442914e-19,-9.974735777550861e-20
1187058325.1176758,4.279414473743128e-19,-9.220370178486418e-20
1187058325.11792,4.542226988386454e-19,-9.335455723344682e-20
1187058325.118164,4.679582001886045e-19,-9.297721171001871e-20
1187058325.1184082,4.488965376424674e-19,-9.004805153401981e-20
1187058325.1186523,4.42837803109727e-19,-9.560228460928005e-20
1187058325.1188965,4.691810565732772e-19,-9.420324462358665e-20
1187058325.1191406,4.834511745632148e-19,-9.245649389434952e-20
1187058325.1193848,4.67257596984682e-19,-9.637603007632831e-20
1187058325.119629,4.581723309960553e-19,-9.163817883811761e-20
1187058325.119873,4.806596322709291e-19,-8.757001961659753e-20
1187058325.1201172,4.983530983730424e-19,-8.843584832422214e-20
1187058325.1203613,4.849964499967665e-19,-8.708506888380106e-20
1187058325.1206055,4.748940488164575e-19,-8.907280902787994e-20
1187058325.1208496,4.913353631469597e-19,-9.003995250945401e-20
1187058325.1210938,5.116889019100866e-19,-8.809411684448528e-20
1187058325.121338,5.024850601880686e-19,-8.946972426954248e-20
1187058325.121582,4.86157527100451e-19,-8.800935075902757e-20
1187058325.1218262,5.022950558376537e-19,-8.257707121958108e-20
1187058325.1220703,5.250443902814173e-19,-8.306585911952519e-20
1187058325.1223145,5.174896933562045e-19,-8.302713246214049e-20
1187058325.1225586,4.988162477855128e-19,-7.993834721069836e-20
1187058325.1228027,5.112862895913964e-19,-8.43563652594843e-20
1187058325.1230469,5.362917712169757e-19,-8.419885970270473e-20
1187058325.123291,5.312404977446293e-19,-8.003048931242845e-20
1187058325.1235352,5.123223152407093e-19,-8.313569317452365e-20
1187058325.1237793,5.202788220776108e-19,-7.804451142698922e-20
1187058325.1240234,5.457874762397562e-19,-7.333958251115654e-20
1187058325.1242676,5.440047113384253e-19,-7.705983938200934e-20
1187058325.1245117,5.254860437476908e-19,-7.437665176530883e-20
1187058325.1247559,5.286574467029978e-19,-7.472298147863873e-20
1187058325.125,5.508752194943027e-19,-7.780457066484772e-20
1187058325.1252441,5.575733831667304e-19,-7.427764387042209e-20
1187058325.1254883,5.359845473844611e-19,-7.425999690643503e-20
1187058325.1257324,5.333942831843101e-19,-7.15476819022593e-20
1187058325.1259766,5.605312165261041e-19,-6.575521381604517e-20
1187058325.1262207,5.650416679718376e-19,-6.852835654744235e-20
1187058325.1264648,5.45421018592987e-19,-6.764171773395949e-20
1187058325.126709,5.424916527654518e-19,-6.500200901304534e-20
1187058325.1269531,5.626277537600362e-19,-7.007074488944006e-20
1187058325.1271973,5.748948003141341e-19,-6.690618044339367e-20
1187058325.1274414,5.561390640479867e-19,-6.343410876040567e-20
1187058325.1276855,5.451835327363302e-19,-6.471341135656241e-20
1187058325.1279297,5.704746088722294e-19,-5.852089324640868e-20
1187058325.1281738,5.813837742541952e-19,-5.754018546798676e-20
1187058325.128418,5.603590291139431e-19,-5.926177277370593e-20
1187058325.128662,5.536675272505367e-19,-5.504143986719842e-20
1187058325.1289062,5.713304060579364e-19,-5.862021018405715e-20
1187058325.1291504,5.85202520909314e-19,-6.036765278682698e-20
1187058325.1293945,5.728675499402818e-19,-5.332107270764846e-20
1187058325.1296387,5.546384819443366e-19,-5.422265628223207e-20
1187058325.1298828,5.724212892097038e-19,-5.149074504611872e-20
1187058325.130127,5.908148322171707e-19,-4.522997121298777e-20
1187058325.130371,5.741891087821138e-19,-4.9168023026289793e-20
1187058325.1306152,5.610892095029054e-19,-4.7738759493786275e-20
1187058325.1308594,5.727372468870035e-19,-4.589956329732434e-20
1187058325.1311035,5.904310914362501e-19,-4.9291891737669955e-20
1187058325.1313477,5.822123122450413e-19,-4.5219590728617516e-20
1187058325.1315918,5.60211580099133e-19,-4.2176548032988925e-20
1187058325.131836,5.709535218896269e-19,-4.095903436782054e-20
1187058325.13208,5.940096573775742e-19,-3.651730040428336e-20
1187058325.1323242,5.823743324539325e-19,-3.628259779735097e-20
1187058325.1325684,5.608779590323111e-19,-3.6569702394875904e-20
1187058325.1328125,5.704462716195582e-19,-3.532196317909404e-20
1187058325.1330566,5.896041953111166e-19,-3.696268153348795e-20
1187058325.1333008,5.853419442611076e-19,-3.509583892775287e-20
1187058325.133545,5.657291766063995e-19,-3.199345340629005e-20
1187058325.133789,5.645131757908687e-19,-2.957600509079553e-20
1187058325.1340332,5.870033865813658e-19,-2.5183556751132975e-20
1187058325.1342773,5.863689142992495e-19,-2.5043020867273924e-20
1187058325.1345215,5.604570123494754e-19,-2.4999878827507405e-20
1187058325.1347656,5.616447743360887e-19,-2.3419536751618532e-20
1187058325.1350098,5.825041051227434e-19,-2.5754409952294033e-20
1187058325.135254,5.817496417919129e-19,-2.3706913154951838e-20
1187058325.135498,5.616947324291637e-19,-1.9458395521947625e-20
1187058325.1357422,5.547266036911617e-19,-1.8498154630848157e-20
1187058325.1359863,5.756222205159628e-19,-1.3333911938552116e-20
1187058325.1362305,5.819885583146435e-19,-1.1829627237905137e-20
1187058325.1364746,5.557178077566373e-19,-1.3890376059177008e-20
1187058325.1367188,5.497168247764402e-19,-1.0838578262510303e-20
1187058325.136963,5.689905918053357e-19,-1.2961312918512198e-20
1187058325.137207,5.725828525531315e-19,-1.2209087271448138e-20
1187058325.1374512,5.5520790141499465e-19,-7.576240901826882e-21
1187058325.1376953,5.42252632359565e-19,-5.9675449278812325e-21
1187058325.1379395,5.574962045941198e-19,-6.641062743537012e-22
1187058325.1381836,5.698643853917795e-19,-4.141603763263973e-23
1187058325.1384277,5.474288355505589e-19,6.6020716103377325e-22
1187058325.1386719,5.329182260806024e-19,1.3525504192729472e-21
1187058325.138916,5.493908616810368e-19,-1.763589209522842e-21
1187058325.1391602,5.595138267544746e-19,2.513366700811235e-21
1187058325.1394043,5.416822362978488e-19,4.086013235331215e-21
1187058325.1396484,5.24383295568447e-19,5.276934096517118e-21
1187058325.1398926,5.353430634772801e-19,1.1944944574076351e-20
1187058325.1401367,5.497833469777844e-19,1.2132048424850028e-20
1187058325.1403809,5.337919362988203e-19,1.3229886007906799e-20
1187058325.140625,5.11779303918774e-19,1.5749630049436358e-20
1187058325.1408691,5.236038370873053e-19,1.251550195657706e-20
1187058325.1411133,5.3723972551600455e-19,1.3187058110551479e-20
1187058325.1413574,5.227877607313282e-19,1.7014484737055097e-20
1187058325.1416016,5.0528148628197425e-19,1.751323569057414e-20
1187058325.1418457,5.063992743320489e-19,2.297754843196636e-20
