time,strain_H1,strain_L1
1180922492.5,-3.2138862960539144e-19,-2.9062855567948413e-20
1180922492.5002441,-2.3433531205357086e-19,-3.3904099345083726e-20
1180922492.5004883,-8.176294593888504e-20,-2.9850699495280155e-20
1180922492.5007324,-1.6528224219597743e-19,-2.812831045823518e-20
1180922492.5009766,-3.1418787143421917e-19,-3.9375216718604636e-20
1180922492.5012207,-2.6922129728346086e-19,-3.890760201457066e-20
1180922492.5014648,-1.2406726975637133e-19,-4.2080240285427765e-20
1180922492.501709,-1.7803685527499624e-19,-4.990899038247774e-20
1180922492.5019531,-3.6768521424936554e-19,-4.092724950148259e-20
1180922492.5021973,-3.362551516058311e-19,-4.098712436494867e-20
1180922492.5024414,-1.6059363704990848e-19,-4.568955471374966e-20
1180922492.5026855,-1.9805658872505128e-19,-3.935128084367033e-20
1180922492.5029297,-3.6736014710106443e-19,-4.769812666190369e-20
1180922492.5031738,-3.524634312087592e-19,-5.3314936608654304e-20
1180922492.503418,-2.0123310777886926e-19,-5.1645394979356695e-20
1180922492.503662,-2.1482833293783722e-19,-6.060092181554676e-20
1180922492.5039062,-3.9950071479589693e-19,-5.4786779349924e-20
1180922492.5041504,-4.2188720191859224e-19,-4.968740159142e-20
1180922492.5043945,-2.4352817123248824e-19,-5.738028516322398e-20
1180922492.5046387,-2.2622603162367875e-19,-5.176401238023634e-20
1180922492.5048828,-4.024401079967702e-19,-5.662330709911439e-20
1180922492.505127,-4.25701977010886e-19,-6.780614392278661e-20
1180922492.505371,-2.7526297383778635e-19,-6.338614105428488e-20
1180922492.5056152,-2.5387372477575546e-19,-6.88662700214978e-20
1180922492.5058594,-4.1818130279701346e-19,-7.035722371488147e-20
1180922492.5061035,-4.835644779536451e-19,-6.06271517156657e-20
1180922492.5063477,-3.28876761098585e-19,-6.598147185418045e-20
1180922492.5065918,-2.5658408525231605e-19,-6.700455532874376e-20
1180922492.506836,-4.1699715355484364e-19,-6.656066286088147e-20
1180922492.50708,-4.894034862646617e-19,-7.787296162667811e-20
1180922492.5073242,-3.4408143547284416e-19,-7.716047924538356e-20
1180922492.5075684,-2.85246646481436e-19,-7.631008167324494e-20
1180922492.5078125,-4.3320976032878727e-19,-8.338592801550866e-20
1180922492.5080566,-5.268718411134875e-19,-7.583642363159406e-20
1180922492.5083008,-4.043788797181746e-19,-7.248102934092824e-20
1180922492.508545,-2.9461003014133435e-19,-8.100195068884159e-20
1180922492.508789,-4.181792744932223e-19,-7.897367604470093e-20
1180922492.5090332,-5.353244176468345e-19,-8.447591849024484e-20
1180922492.5092773,-4.112620140263626e-19,-9.265705046801831e-20
