time,strain_H1,strain_L1
1187529254.5,7.248471340290744e-19,-2.8612673440148364e-20
1187529254.5002441,7.918745522238188e-19,-1.6123224015510583e-20
1187529254.5004883,8.08182410874052e-19,-2.2758114682980085e-20
1187529254.5007324,7.538183649005907e-19,-1.9133753328913147e-20
1187529254.5009766,7.475377208622539e-19,-1.600831669779392e-20
1187529254.5012207,7.985640219918611e-19,-2.4698673843189767e-20
1187529254.5014648,8.245695114379938e-19,-1.873673294626087e-20
1187529254.501709,7.839865037900908e-19,-2.020393845064051e-20
1187529254.5019531,7.53111072509344e-19,-2.3370716356395562e-20
1187529254.5021973,8.075819408586215e-19,-1.0906939116346703e-20
1187529254.5024414,8.435026821422073e-19,-1.2518881613065853e-20
1187529254.5026855,7.946723170015145e-19,-1.4800072764611404e-20
1187529254.5029297,7.709137833759795e-19,-6.873434276898347e-21
1187529254.5031738,8.154982135599904e-19,-1.565798694739962e-20
1187529254.503418,8.492888933214881e-19,-1.60959392086059e-20
1187529254.503662,8.187297064093958e-19,-9.743298387320519e-21
1187529254.5039062,7.7677940326262205e-19,-1.6467621696125467e-20
1187529254.5041504,8.141043322651493e-19,-7.367102534378828e-21
1187529254.5043945,8.676619328163502e-19,-2.8696226724526593e-21
1187529254.5046387,8.275081415919658e-19,-8.33838991239773e-21
1187529254.5048828,7.850810382264117e-19,5.59580365495249e-22
1187529254.505127,8.24188540310254e-19,-6.88421946972283e-21
1187529254.505371,8.64930238555017e-19,-1.0401192004266972e-20
1187529254.5056152,8.4439389952914135e-19,-9.003562771949742e-22
1187529254.5058594,7.96745872616722e-19,-8.814738153508726e-21
1187529254.5061035,8.160957840975719e-19,-2.0573207706127087e-21
1187529254.5063477,8.751817390623461e-19,6.484930265200737e-21
1187529254.5065918,8.510136476524801e-19,-7.899636947222374e-22
1187529254.506836,7.99994840828675e-19,5.630440654510809e-21
1187529254.50708,8.2225760248083e-19,4.126102918519804e-21
1187529254.5073242,8.682875938062892e-19,-2.724421628493203e-21
1187529254.5075684,8.6013018572597e-19,3.0216130726464127e-21
1187529254.5078125,8.087368646175878e-19,1.9459570710323103e-21
1187529254.5080566,8.118910845812137e-19,3.2740444708819498e-21
1187529254.5083008,8.704557224054539e-19,1.0363091995940294e-20
1187529254.508545,8.645787751666318e-19,1.0651761449277315e-20
1187529254.508789,8.087165825170686e-19,1.1978068475893603e-20
1187529254.5090332,8.13651961726492e-19,1.2950587810869709e-20
1187529254.5092773,8.603774116797831e-19,8.064142598525726e-21
1187529254.5095215,8.649245372151964e-19,7.676938119867744e-21
1187529254.5097656,8.183183110104554e-19,9.336362041409887e-21
1187529254.5100098,7.999851961744225e-19,1.1470444303619517e-20
1187529254.510254,8.534168567351595e-19,1.7160485305993402e-20
