time,strain_H1,strain_L1
1186302517.7998047,5.780609588379422e-19,-5.3200076960532423e-20
1186302517.8000488,5.724172405929406e-19,-4.48571258018364e-20
1186302517.800293,5.887974582519243e-19,-5.123462526338657e-20
1186302517.800537,5.951529217100661e-19,-5.601333631097249e-20
1186302517.8007812,5.999750196964708e-19,-5.209282443238233e-20
1186302517.8010254,6.053355815610532e-19,-6.17383076586438e-20
1186302517.8012695,6.022928911411204e-19,-6.474911873634963e-20
1186302517.8015137,6.203107194904552e-19,-6.322758220799016e-20
1186302517.8017578,6.323262995736439e-19,-7.029159416718388e-20
1186302517.802002,6.199701835492188e-19,-6.758408376019866e-20
1186302517.802246,6.304168210184417e-19,-6.579021399398552e-20
1186302517.8024902,6.453247807405492e-19,-7.292838987975057e-20
1186302517.8027344,6.45524213051914e-19,-7.290339289623196e-20
1186302517.8029785,6.517373400933939e-19,-7.695392856060783e-20
1186302517.8032227,6.480891991251474e-19,-8.447355106828468e-20
1186302517.8034668,6.588511168102379e-19,-8.2239404431715e-20
1186302517.803711,6.775814717938781e-19,-8.329231725830673e-20
1186302517.803955,6.636599787875476e-19,-8.686632141850222e-20
1186302517.8041992,6.666320731314197e-19,-8.582437455486961e-20
1186302517.8044434,6.85600570390332e-19,-8.743184244330443e-20
1186302517.8046875,6.856950129799266e-19,-9.176711195729372e-20
1186302517.8049316,6.896591112961739e-19,-9.447518763286512e-20
1186302517.8051758,6.869146947053455e-19,-9.872057542068518e-20
1186302517.80542,6.916023716264974e-19,-1.0229889531919493e-19
1186302517.805664,7.141748087393143e-19,-9.998499041047538e-20
1186302517.8059082,7.047945255131894e-19,-1.0109772686021539e-19
1186302517.8061523,6.953348124787156e-19,-1.036733369550337e-19
1186302517.8063965,7.174073112930151e-19,-1.0264105844401021e-19
1186302517.8066406,7.219872227591232e-19,-1.0815261762828037e-19
1186302517.8068848,7.205762400664629e-19,-1.124916674805052e-19
1186302517.807129,7.201923065244724e-19,-1.1176190699464094e-19
1186302517.807373,7.162844637189712e-19,-1.1782550497524268e-19
1186302517.8076172,7.403790213460704e-19,-1.1736786054655432e-19
1186302517.8078613,7.401709548857397e-19,-1.1268984779945757e-19
1186302517.8081055,7.197095007376802e-19,-1.205085400872945e-19
1186302517.8083496,7.403152776916726e-19,-1.1915576890710133e-19
1186302517.8085938,7.5053374996248025e-19,-1.1899027212684944e-19
1186302517.808838,7.441802996437567e-19,-1.292788941586839e-19
1186302517.809082,7.43741092873177e-19,-1.2479967948883703e-19
1186302517.8093262,7.394428260285677e-19,-1.3009654249353837e-19
1186302517.8095703,7.591823948675538e-19,-1.3527790078899022e-19
1186302517.8098145,7.650429779007498e-19,-1.2550471691758123e-19
1186302517.8100586,7.413895788972405e-19,-1.3260131633782834e-19
