time,strain_H1,strain_L1
1184625887.7998047,1.899572669215307e-18,-3.412211238410823e-19
1184625887.8000488,1.7973821880242796e-18,-3.428735988759774e-19
1184625887.800293,1.6791650330610242e-18,-3.2376371247437163e-19
1184625887.800537,1.5569286981014664e-18,-3.3806891088626195e-19
1184625887.8007812,1.6114835120141925e-18,-3.2237909123314945e-19
1184625887.8010254,1.8425141323569567e-18,-3.1313983965620166e-19
1184625887.8012695,2.050719071946204e-18,-3.261452310085182e-19
1184625887.8015137,2.117831434581108e-18,-3.0552065441639775e-19
1184625887.8017578,2.0401901590515713e-18,-3.101098522750385e-19
1184625887.802002,1.927736556480684e-18,-3.130499062996951e-19
1184625887.802246,1.822977549080733e-18,-2.934884470118669e-19
1184625887.8024902,1.7003214499087658e-18,-3.0338476973284454e-19
1184625887.8027344,1.7206265260363912e-18,-2.927083068650979e-19
1184625887.8029785,1.9454664353293994e-18,-2.804400969137241e-19
1184625887.8032227,2.1677861708309806e-18,-2.929403935535039e-19
1184625887.8034668,2.2439093314825597e-18,-2.728448232911373e-19
1184625887.803711,2.167906532372032e-18,-2.729268610180619e-19
1184625887.803955,2.0398885625194385e-18,-2.812831018424514e-19
1184625887.8041992,1.9385374615051855e-18,-2.5638760283256205e-19
1184625887.8044434,1.8284479048278633e-18,-2.6691221268998536e-19
1184625887.8046875,1.818803522680827e-18,-2.6088628599870783e-19
1184625887.8049316,2.0258484106432996e-18,-2.411219809727933e-19
1184625887.8051758,2.2670890763213173e-18,-2.560261885133864e-19
1184625887.80542,2.350285951835326e-18,-2.3646894763358595e-19
1184625887.805664,2.274060239528858e-18,-2.3349344775146276e-19
1184625887.8059082,2.137804619860821e-18,-2.4516837832072027e-19
1184625887.8061523,2.035197212112685e-18,-2.171608878205976e-19
1184625887.8063965,1.936227753124707e-18,-2.253075030395828e-19
1184625887.8066406,1.903318376505809e-18,-2.241158481181416e-19
1184625887.8068848,2.0854968897271826e-18,-1.989763690966851e-19
1184625887.807129,2.3405477071530475e-18,-2.1419670583928352e-19
1184625887.807373,2.436448519539627e-18,-2.0073692626128624e-19
1184625887.8076172,2.3605006299580934e-18,-1.8735277789888185e-19
1184625887.8078613,2.217203886239802e-18,-2.0374958106698182e-19
1184625887.8081055,2.107548042328005e-18,-1.7774259825165123e-19
1184625887.8083496,2.020810745387725e-18,-1.7644964720761674e-19
