time,strain_H1,strain_L1
1176984661.0,-6.904090750576551e-19,-7.081508929658264e-19
1176984661.0002441,-7.007472389945216e-19,-7.12405084431127e-19
1176984661.0004883,-7.046067119640221e-19,-7.096718859292931e-19
1176984661.0007324,-6.909285598464895e-19,-7.058285194103616e-19
1176984661.0009766,-6.881526413336931e-19,-7.052183353884492e-19
1176984661.0012207,-7.112129867019846e-19,-7.020341629407055e-19
1176984661.0014648,-7.084641075749152e-19,-7.030486789399155e-19
1176984661.001709,-6.924258203854033e-19,-7.059421691010353e-19
1176984661.0019531,-6.975668122215739e-19,-7.095036387913796e-19
1176984661.0021973,-7.058237686625626e-19,-7.141602404075322e-19
1176984661.0024414,-7.113845686778455e-19,-7.072709467041338e-19
1176984661.0026855,-7.0100289593327385e-19,-7.032350959868817e-19
1176984661.0029297,-6.903030317352942e-19,-7.0545849485009815e-19
1176984661.0031738,-7.093254920445925e-19,-6.980670261874739e-19
1176984661.003418,-7.166073964783601e-19,-6.980493134539743e-19
1176984661.003662,-6.96619530881962e-19,-7.032636957040131e-19
1176984661.0039062,-6.957831819890452e-19,-7.022430977266467e-19
1176984661.0041504,-7.088620275562074e-19,-7.064492204562648e-19
1176984661.0043945,-7.0970407435909015e-19,-7.025451767231702e-19
1176984661.0046387,-7.020177352524617e-19,-6.937743552042511e-19
1176984661.0048828,-6.91480571757608e-19,-6.964054841662268e-19
1176984661.005127,-7.021989910856865e-19,-6.901874523602888e-19
1176984661.005371,-7.14280801397497e-19,-6.863764613153567e-19
1176984661.0056152,-6.957861252346481e-19,-6.941038679155778e-19
1176984661.0058594,-6.88931909862656e-19,-6.892361503096184e-19
1176984661.0061035,-7.0096197992472355e-19,-6.899061001969619e-19
1176984661.0063477,-7.02927056828611e-19,-6.918940363985529e-19
1176984661.0065918,-6.976767759140261e-19,-6.789581947242019e-19
1176984661.006836,-6.8528577428518095e-19,-6.802095189149201e-19
1176984661.00708,-6.868512038151234e-19,-6.765552334222938e-19
1176984661.0073242,-7.038181907601403e-19,-6.661827901976288e-19
1176984661.0075684,-6.919869348694853e-19,-6.757958889610297e-19
1176984661.0078125,-6.748033461079835e-19,-6.738792418992426e-19
1176984661.0080566,-6.844458267581866e-19,-6.70475418995059e-19
1176984661.0083008,-6.912703157600716e-19,-6.73365405607783e-19
1176984661.008545,-6.845102226281368e-19,-6.573034184648483e-19
1176984661.008789,-6.713795318237244e-19,-6.557789680069464e-19
1176984661.0090332,-6.698537218730614e-19,-6.57836056030908e-19
1176984661.0092773,-6.838651472346505e-19,-6.430907352405278e-19
1176984661.0095215,-6.788654606731235e-19,-6.497235400808493e-19
1176984661.0097656,-6.590913747186784e-19,-6.535555230016719e-19
1176984661.0100098,-6.610127182429619e-19,-6.420875406762061e-19
1176984661.010254,-6.727253169451872e-19,-6.4633938148330065e-19
1176984661.010498,-6.655475733370398e-19,-6.362913970209308e-19
1176984661.0107422,-6.51285307109024e-19,-6.241517535236087e-19
1176984661.0109863,-6.464791192237382e-19,-6.299150035816693e-19
1176984661.0112305,-6.562614829050843e-19,-6.1763619173875865e-19
1176984661.0114746,-6.58405435287528e-19,-6.17185275235733e-19
1176984661.0117188,-6.36693466198661e-19,-6.251026175060794e-19
1176984661.011963,-6.3259584981229655e-19,-6.124299243529582e-19
1176984661.012207,-6.442439537668163e-19,-6.121466752016398e-19
1176984661.0124512,-6.380525970652892e-19,-6.052643938161892e-19
1176984661.0126953,-6.267464569506843e-19,-5.915218763383692e-19
1176984661.0129395,-6.1861710201655e-19,-5.948693480521513e-19
1176984661.0131836,-6.222152629618805e-19,-5.856273828343415e-19
1176984661.0134277,-6.282397508523804e-19,-5.811600892949759e-19
1176984661.0136719,-6.101394076258549e-19,-5.903351930991689e-19
1176984661.013916,-5.983709665096696e-19,-5.795668510799179e-19
