time,strain_H1,strain_L1
1183279532.2998047,1.3830335101896661e-18,-3.440962649468613e-20
1183279532.3000488,1.4170361378210612e-18,-4.094213489361395e-20
1183279532.300293,1.4590527981995155e-18,-6.565873209729973e-20
1183279532.300537,1.5117306873734976e-18,-8.441905870484278e-20
1183279532.3007812,1.5560131939675397e-18,-9.038477307453453e-20
1183279532.3010254,1.581440179950362e-18,-9.243491103882736e-20
1183279532.3012695,1.6222502176180819e-18,-7.823345911093307e-20
1183279532.3015137,1.6775467756250913e-18,-6.170750248020987e-20
1183279532.3017578,1.7166722762366013e-18,-5.897556098292603e-20
1183279532.302002,1.7472704695561587e-18,-6.457663332349407e-20
1183279532.302246,1.786430985477127e-18,-8.641109018821771e-20
1183279532.3024902,1.834766875798217e-18,-1.0970026981815725e-19
1183279532.3027344,1.8799942001113965e-18,-1.1397549693706286e-19
1183279532.3029785,1.9064951883369354e-18,-1.1461654498128628e-19
1183279532.3032227,1.9388818096157545e-18,-1.0607841639564828e-19
1183279532.3034668,1.9934690119550063e-18,-8.481944236745336e-20
1183279532.303711,2.0346748179372355e-18,-7.997530952215028e-20
1183279532.303955,2.060351733190645e-18,-9.140563318029203e-20
1183279532.3041992,2.096645214174664e-18,-1.0695575966783316e-19
1183279532.3044434,2.1415457418338603e-18,-1.3065033638139469e-19
1183279532.3046875,2.1857909386620118e-18,-1.4048214070153005e-19
1183279532.3049316,2.2152219542176038e-18,-1.3479791482933748e-19
1183279532.3051758,2.2397767289162174e-18,-1.3004466175866324e-19
1183279532.30542,2.2889664378434022e-18,-1.095849982319277e-19
1183279532.305664,2.3337236116501123e-18,-9.978553642996249e-20
1183279532.3059082,2.3570792738873554e-18,-1.1553574254729621e-19
1183279532.3061523,2.3882650937782306e-18,-1.279176758938135e-19
1183279532.3063965,2.429156566707284e-18,-1.498841476532451e-19
1183279532.3066406,2.4717205621145315e-18,-1.6680414420279392e-19
1183279532.3068848,2.501870884810629e-18,-1.5764274160991248e-19
1183279532.307129,2.5231929825963827e-18,-1.4945508259263302e-19
1183279532.307373,2.5642004124793087e-18,-1.3534033075308577e-19
1183279532.3076172,2.61014229063179e-18,-1.2156628581036138e-19
1183279532.3078613,2.633084111483565e-18,-1.351733073868085e-19
1183279532.3081055,2.6563252766134466e-18,-1.5212384997961385e-19
1183279532.3083496,2.6955892466372835e-18,-1.6897069388167233e-19
1183279532.3085938,2.734483204583669e-18,-1.8689513047497745e-19
1183279532.308838,2.7645412017001157e-18,-1.7954720152893427e-19
1183279532.309082,2.783382092444963e-18,-1.693982446598479e-19
1183279532.3093262,2.8159978088398636e-18,-1.5887626317656982e-19
1183279532.3095703,2.8615856978174238e-18,-1.4122960607526343e-19
1183279532.3098145,2.8840693583863837e-18,-1.544912175136126e-19
1183279532.3100586,2.90344195758742e-18,-1.755972370341563e-19
1183279532.3103027,2.9367203724260434e-18,-1.8674332222718741e-19
1183279532.3105469,2.9720228695750065e-18,-2.063121930078337e-19
1183279532.310791,3.0032964658546135e-18,-2.0332479241696718e-19
1183279532.3110352,3.0190128469432755e-18,-1.8625675442413521e-19
1183279532.3112793,3.042783300816747e-18,-1.7965778771697852e-19
1183279532.3115234,3.0842587947781392e-18,-1.643919416661814e-19
1183279532.3117676,3.110701109714819e-18,-1.6884946784073035e-19
1183279532.3120117,3.1249618531836232e-18,-1.960496216903417e-19
1183279532.3122559,3.149626298835467e-18,-2.0735188408021503e-19
1183279532.3125,3.183519882845075e-18,-2.2137703767900855e-19
1183279532.3127441,3.2112925034733987e-18,-2.2529496100122345e-19
1183279532.3129883,3.226169697879574e-18,-2.0509124499037342e-19
1183279532.3132324,3.2438991935435543e-18,-1.9757891007453485e-19
1183279532.3134766,3.2790472194256766e-18,-1.8657249882897258e-19
1183279532.3137207,3.307552591941391e-18,-1.8380375698165642e-19
1183279532.3139648,3.3148872951776242e-18,-2.1355050550801142e-19
1183279532.314209,3.334509254324967e-18,-2.2665927458887287e-19
1183279532.3144531,3.3668808432559595e-18,-2.341183667650826e-19
1183279532.3146973,3.3905972782026383e-18,-2.4354381835062964e-19
1183279532.3149414,3.4045182335892694e-18,-2.2462321924535474e-19
1183279532.3151855,3.414121254007961e-18,-2.1104935476820227e-19
1183279532.3154297,3.4429225423530312e-18,-2.0540927262789254e-19
1183279532.3156738,3.471895473104891e-18,-2.0139612345228676e-19
1183279532.315918,3.478000693147436e-18,-2.2551847793096333e-19
1183279532.316162,3.491465418573914e-18,-2.453499353806431e-19
1183279532.3164062,3.5153449265738065e-18,-2.48976053878509e-19
1183279532.3166504,3.537484597216738e-18,-2.5795260534844935e-19
1183279532.3168945,3.5520266981198674e-18,-2.43755436909821e-19
1183279532.3171387,3.5553609205697535e-18,-2.2348795213524475e-19
1183279532.3173828,3.5749844424337696e-18,-2.220542577707009e-19
1183279532.317627,3.604772719443839e-18,-2.1837127708831387e-19
1183279532.317871,3.610420859637942e-18,-2.359386053162647e-19
1183279532.3181152,3.6134820675293936e-18,-2.618606407722993e-19
1183279532.3183594,3.633753273624431e-18,-2.6400367878416704e-19
1183279532.3186035,3.6531414078784405e-18,-2.688915936481205e-19
1183279532.3188477,3.663194566903203e-18,-2.593160761123271e-19
1183279532.3190918,3.6661404136692484e-18,-2.360240552009778e-19
1183279532.319336,3.677109713942714e-18,-2.3473229101498e-19
1183279532.31958,3.6991885325370254e-18,-2.3430692840760433e-19
1183279532.3198242,3.707779749762606e-18,-2.481542246525113e-19
1183279532.3200684,3.7047187058417325e-18,-2.7456797101537934e-19
1183279532.3203125,3.715872697779709e-18,-2.748680841202732e-19
1183279532.3205566,3.735201687448426e-18,-2.790373020416616e-19
1183279532.3208008,3.7420692272383965e-18,-2.7404540670390527e-19
1183279532.321045,3.7406271577801435e-18,-2.4839544107604373e-19
1183279532.321289,3.743858027135956e-18,-2.4574553443848867e-19
1183279532.3215332,3.760309832606684e-18,-2.476823790305633e-19
1183279532.3217773,3.771627044940973e-18,-2.5633287718174546e-19
1183279532.3220215,3.7620186325319816e-18,-2.831365518292762e-19
1183279532.3222656,3.7641471821269966e-18,-2.8969316970134103e-19
1183279532.3225098,3.781371714704538e-18,-2.866791421466972e-19
1183279532.322754,3.785550925117935e-18,-2.845519726196207e-19
1183279532.322998,3.7815560011678245e-18,-2.618679556014951e-19
1183279532.3232422,3.7777672182567004e-18,-2.507233586744861e-19
1183279532.3234863,3.7875030100959106e-18,-2.595372387396294e-19
1183279532.3237305,3.7985674546005045e-18,-2.677055016207643e-19
1183279532.3239746,3.785573958558724e-18,-2.8749953428507733e-19
1183279532.3242188,3.779601711070772e-18,-2.986604024671267e-19
1183279532.324463,3.791316421763093e-18,-2.9507458388190557e-19
1183279532.324707,3.795146570233243e-18,-2.908790391595864e-19
1183279532.3249512,3.787315643732118e-18,-2.717889407926237e-19
1183279532.3251953,3.7759941366213784e-18,-2.589891465051977e-19
1183279532.3254395,3.779344036325041e-18,-2.6599817523205177e-19
1183279532.3256836,3.788216645033526e-18,-2.758200771813168e-19
1183279532.3259277,3.775486173879192e-18,-2.919610682167063e-19
1183279532.3261719,3.760905695413859e-18,-3.0526473204842697e-19
1183279532.326416,3.7650401241179436e-18,-3.0253923048489876e-19
1183279532.3266602,3.769257898418399e-18,-2.937393468668245e-19
1183279532.3269043,3.757280288135266e-18,-2.794380859171637e-19
1183279532.3271484,3.740497615265527e-18,-2.6524973422195916e-19
1183279532.3273926,3.737280407340392e-18,-2.697445055929206e-19
1183279532.3276367,3.741508017385938e-18,-2.826051819537009e-19
1183279532.3278809,3.730637360527854e-18,-2.96009861152586e-19
1183279532.328125,3.7097656611219e-18,-3.0901834855795026e-19
1183279532.3283691,3.7038159391377e-18,-3.0679687356248927e-19
1183279532.3286133,3.706669057728618e-18,-2.9711673122202324e-19
1183279532.3288574,3.694198160133763e-18,-2.834471819711091e-19
1183279532.3291016,3.6710826059523486e-18,-2.703813788198884e-19
1183279532.3293457,3.661372598494548e-18,-2.7278946063730495e-19
