time,strain_H1,strain_L1
1264624565.0,9.237284613441731e-21,9.526293931488954e-19
1264624565.0002441,1.3777521843255313e-20,9.712065829955374e-19
1264624565.0004883,4.300379598498015e-21,9.888393568110686e-19
1264624565.0007324,4.704791113616172e-21,1.0062462183747678e-18
1264624565.0009766,9.323565324251989e-21,1.0246361129359614e-18
1264624565.0012207,4.356013185618951e-21,1.0430062989729046e-18
1264624565.0014648,6.406034157178181e-21,1.0591672256711015e-18
1264624565.001709,4.713726907567299e-21,1.0764751111925582e-18
1264624565.0019531,4.022964069939252e-21,1.0941682476736637e-18
1264624565.0021973,9.904709771497137e-21,1.1118470335130524e-18
1264624565.0024414,2.0594041624072438e-21,1.1289265119111046e-18
1264624565.0026855,-8.34499757796465e-22,1.1448548342123699e-18
1264624565.0029297,5.454220575786012e-21,1.1617732961065973e-18
1264624565.0031738,1.0225962049065954e-21,1.1789394276608095e-18
1264624565.003418,8.627367408287654e-22,1.195452506534822e-18
1264624565.003662,3.018373311035825e-21,1.210849419130275e-18
1264624565.0039062,-2.9611213267188543e-22,1.2267113912242748e-18
1264624565.0041504,4.430965690662037e-21,1.2434379250475095e-18
1264624565.0043945,9.103703870830456e-22,1.2595274386783848e-18
1264624565.0046387,-6.3643080792548306e-21,1.2744859761862473e-18
1264624565.0048828,1.1536776021539902e-21,1.2891306200330207e-18
1264624565.005127,-6.701087297257179e-22,1.3051593205731976e-18
1264624565.005371,-5.21968735752395e-21,1.3202147880118e-18
1264624565.0056152,-3.5316854878836397e-22,1.3348461360757167e-18
1264624565.0058594,-2.8034884649652526e-21,1.3502071396110613e-18
1264624565.0061035,-1.752790998250818e-21,1.3648503767495646e-18
1264624565.0063477,-1.68901155870782e-22,1.3796662982194221e-18
1264624565.0065918,-8.536552529902901e-21,1.3934202826328337e-18
1264624565.006836,-5.494590992823264e-21,1.4077749348052761e-18
1264624565.00708,-1.965100306986897e-21,1.4223893624083546e-18
1264624565.0073242,-8.49815760619177e-21,1.4349186589169732e-18
1264624565.0075684,-4.468778921580371e-21,1.4483808829492797e-18
1264624565.0078125,-4.340370013973413e-21,1.4622084666513903e-18
1264624565.0080566,-7.206049775080453e-21,1.476087870831013e-18
1264624565.0083008,-2.340922518929992e-21,1.489550263082285e-18
1264624565.008545,-9.742636592631734e-21,1.501204159516426e-18
1264624565.008789,-1.145495806749696e-20,1.514073234076094e-18
1264624565.0090332,-4.500199761207654e-21,1.5272650864158883e-18
1264624565.0092773,-1.042236674732744e-20,1.539364598363579e-18
1264624565.0095215,-9.018817451139052e-21,1.5506702743517113e-18
1264624565.0097656,-5.495014620511203e-21,1.5630975031958304e-18
1264624565.0100098,-1.046132276179082e-20,1.5760738594982129e-18
1264624565.010254,-6.6760384995056325e-21,1.58707267548849e-18
1264624565.010498,-9.697732995894354e-21,1.5976061881620687e-18
1264624565.0107422,-1.5116007011603428e-20,1.6092880492250565e-18
1264624565.0109863,-7.536186875747948e-21,1.6214148602774172e-18
1264624565.0112305,-9.805821377498309e-21,1.6307767761111814e-18
1264624565.0114746,-1.320078335584387e-20,1.64033879328188e-18
1264624565.0117188,-8.21564437637369e-21,1.6525844096039813e-18
1264624565.011963,-1.1512847309461421e-20,1.663155010117061e-18
1264624565.012207,-1.1531544262229366e-20,1.6728859635787857e-18
1264624565.0124512,-1.1009554748461761e-20,1.6829889721622319e-18
1264624565.0126953,-1.759765754498074e-20,1.6923672009220289e-18
1264624565.0129395,-1.269425257462835e-20,1.702451302210944e-18
1264624565.0131836,-1.0145386805961204e-20,1.7112585199520069e-18
1264624565.0134277,-1.5741495032983643e-20,1.7192059253337027e-18
1264624565.0136719,-1.2005281259098072e-20,1.729533332693214e-18
1264624565.013916,-1.1901371587370898e-20,1.7393869872111676e-18
1264624565.0141602,-1.4545398250030677e-20,1.7466612206145355e-18
1264624565.0144043,-1.2363693998122297e-20,1.754115022337536e-18
1264624565.0146484,-1.7316015225741824e-20,1.7630171367403704e-18
1264624565.0148926,-1.7274392101894032e-20,1.77127346893911e-18
1264624565.0151367,-1.0751820439325277e-20,1.7783090818242702e-18
1264624565.0153809,-1.455559286620663e-20,1.7855781502630907e-18
1264624565.015625,-1.581677716735777e-20,1.7936075858723044e-18
1264624565.0158691,-1.2645695050367319e-20,1.8012233337589074e-18
1264624565.0161133,-1.5042681652169952e-20,1.8074937931963154e-18
1264624565.0163574,-1.5031669794931266e-20,1.813925368468648e-18
1264624565.0166016,-1.6367851670823672e-20,1.821047139675559e-18
1264624565.0168457,-1.9263342484125734e-20,1.8278437558450555e-18
1264624565.0170898,-1.4751522515123994e-20,1.8330149557094297e-18
1264624565.017334,-1.3905389328556622e-20,1.8381358656454007e-18
1264624565.0175781,-1.7289514371384652e-20,1.8449879699242037e-18
1264624565.0178223,-1.4210675765790875e-20,1.8512082716387705e-18
1264624565.0180664,-1.4514376624306065e-20,1.8559652107655364e-18
1264624565.0183105,-1.7610517999756357e-20,1.8603638109084236e-18
1264624565.0185547,-1.6473551179627357e-20,1.8658269453549037e-18
1264624565.0187988,-1.8521970768041357e-20,1.8710680063055064e-18
1264624565.019043,-1.7578004645102066e-20,1.8740922881027916e-18
1264624565.019287,-1.2983995953365084e-20,1.8786489968663388e-18
1264624565.0195312,-1.5943170705545873e-20,1.883774376111047e-18
1264624565.0197754,-1.6984564596498028e-20,1.8873427241938013e-18
1264624565.0200195,-1.452439602276709e-20,1.891729500005287e-18
1264624565.0202637,-1.7653977284134183e-20,1.8939176889400703e-18
1264624565.0205078,-1.797987637220758e-20,1.8967319139108528e-18
1264624565.020752,-1.741330697749395e-20,1.9012232765335505e-18
1264624565.020996,-1.892447105665134e-20,1.9030708295979392e-18
1264624565.0212402,-1.405391884706404e-20,1.904687749304941e-18
1264624565.0214844,-1.395650878145599e-20,1.9081048007232546e-18
1264624565.0217285,-1.8438707861235524e-20,1.9119087667226985e-18
1264624565.0219727,-1.4326661188285792e-20,1.913347466911764e-18
1264624565.0222168,-1.530030612392959e-20,1.9144082737014598e-18
1264624565.022461,-1.9838255311850385e-20,1.916201467893769e-18
1264624565.022705,-1.6736974241240517e-20,1.918002684114609e-18
1264624565.0229492,-1.7672195560287327e-20,1.9189389229868356e-18
1264624565.0231934,-1.607289761029512e-20,1.9185855320200202e-18
1264624565.0234375,-1.1679847755000106e-20,1.920748266817432e-18
1264624565.0236816,-1.8034275734621797e-20,1.9221007661483213e-18
1264624565.0239258,-1.6350902796206417e-20,1.9217718775491833e-18
1264624565.02417,-1.2190169624664196e-20,1.921812209278738e-18
1264624565.024414,-1.9662054380841283e-20,1.9217379699506448e-18
1264624565.0246582,-1.7321978538346617e-20,1.922677771384714e-18
1264624565.0249023,-1.5564087009268273e-20,1.9215707196080615e-18
1264624565.0251465,-1.6908796933896717e-20,1.9203904991433458e-18
1264624565.0253906,-1.0135163543973489e-20,1.91976085477055e-18
1264624565.0256348,-1.57903347308454e-20,1.9197015529233434e-18
1264624565.025879,-1.8151961465532993e-20,1.919208791837026e-18
1264624565.026123,-1.03022681782229e-20,1.915184457513873e-18
1264624565.0263672,-1.7507599367739696e-20,1.914765843640487e-18
1264624565.0266113,-1.910482955446239e-20,1.914002693908979e-18
1264624565.0268555,-1.3322227367327815e-20,1.9103414505750654e-18
1264624565.0270996,-1.6667549042168616e-20,1.9085917317586988e-18
1264624565.0273438,-1.1548718063331739e-20,1.9060509923679925e-18
1264624565.027588,-1.0961370129924079e-20,1.904745535704071e-18
1264624565.027832,-1.8466396442155018e-20,1.9015042585462707e-18
1264624565.0280762,-1.1507437490577188e-20,1.897878156849693e-18
1264624565.0283203,-1.3158725764210066e-20,1.8958993734123787e-18
