time,strain_H1,strain_L1
1266178463.8999023,1.8285530352071332e-20,8.93964509850458e-20
1266178463.9001465,8.819474763931186e-21,8.359296377295167e-20
1266178463.9003906,6.083597359830676e-21,7.818606756151251e-20
1266178463.9006348,8.46223164869007e-23,7.178166525226002e-20
1266178463.900879,2.0857290222682177e-20,6.588765298313628e-20
1266178463.901123,1.8708522875397056e-20,5.997697973216494e-20
1266178463.9013672,-7.085135148829101e-21,5.3622078774100724e-20
1266178463.9016113,1.0595866097806528e-20,4.7781250463847796e-20
1266178463.9018555,2.189895252934396e-20,4.182343385583631e-20
1266178463.9020996,9.876746088779365e-21,3.581087303546162e-20
1266178463.9023438,7.845917047757825e-21,2.949317405027859e-20
1266178463.902588,2.1903441431324425e-21,2.350736692421491e-20
1266178463.902832,1.549933424469087e-20,1.7936425681665164e-20
1266178463.9030762,2.4497691197879805e-20,1.2051008688226787e-20
1266178463.9033203,-1.892391094792855e-21,5.523146896335808e-21
1266178463.9035645,3.898584450252042e-21,-1.988692837025482e-22
1266178463.9038086,2.578424822316471e-20,-6.2630196043762624e-21
1266178463.9040527,1.2837541454816616e-20,-1.2674535947819266e-20
1266178463.9042969,6.629328582555069e-21,-1.9160684580443555e-20
1266178463.904541,6.3918233184441616e-21,-2.5232991690777738e-20
1266178463.9047852,1.116456833009898e-20,-3.005562283381894e-20
1266178463.9050293,2.623394600229753e-20,-3.7348183065127125e-20
1266178463.9052734,6.122988991746884e-21,-4.309562693422247e-20
1266178463.9055176,-1.876856323263118e-21,-4.8208359004323093e-20
1266178463.9057617,2.524563774208007e-20,-5.54740006907669e-20
1266178463.9060059,1.8801773908915764e-20,-6.088178935448003e-20
1266178463.90625,4.7233036328359606e-21,-6.66022498796543e-20
1266178463.9064941,8.127477786458266e-21,-7.28374303198692e-20
1266178463.9067383,1.0830272032945826e-20,-7.851032960676794e-20
1266178463.9069824,2.3853708935219747e-20,-8.486438141748149e-20
1266178463.9072266,1.426355961790733e-20,-9.104800572604726e-20
1266178463.9074707,-3.280477706097503e-21,-9.65217057919423e-20
1266178463.9077148,1.9744300910894562e-20,-1.0192445199427011e-19
1266178463.907959,2.6177396269281276e-20,-1.0915501759176105e-19
1266178463.9082031,6.0895859333117855e-21,-1.1564657896553461e-19
1266178463.9084473,7.285547503705525e-21,-1.2015869517383858e-19
1266178463.9086914,1.2569231376898903e-20,-1.2612826564869444e-19
1266178463.9089355,2.117684958386397e-20,-1.3234909671064466e-19
1266178463.9091797,1.9280249932399805e-20,-1.3809644615499206e-19
1266178463.9094238,-1.0276321168951388e-21,-1.4407932518825545e-19
1266178463.909668,1.3163742330596215e-20,-1.4931957180719246e-19
1266178463.909912,2.968612597798176e-20,-1.5577144448140348e-19
1266178463.9101562,9.939978234053794e-21,-1.621372307460925e-19
1266178463.9104004,3.9638195129551896e-21,-1.6686280953083962e-19
1266178463.9106445,1.3769875421503922e-20,-1.7314116466398734e-19
1266178463.9108887,1.983384483767303e-20,-1.7881496450318258e-19
1266178463.9111328,2.1321097926486172e-20,-1.8440125708194993e-19
1266178463.911377,4.748079861639351e-21,-1.9088431544010793e-19
1266178463.911621,7.046495255607815e-21,-1.959499278824994e-19
1266178463.9118652,2.981703949458672e-20,-2.017248736303054e-19
1266178463.9121094,1.6385400260607857e-20,-2.0786092109031143e-19
1266178463.9123535,1.3885249044074903e-21,-2.1274467342829706e-19
1266178463.9125977,1.406684206233075e-20,-2.1822850256769927e-19
1266178463.9128418,2.0305421869051402e-20,-2.2419342562961895e-19
1266178463.913086,2.0736980204170484e-20,-2.2950611592392197e-19
1266178463.91333,9.856560114470123e-21,-2.3587597867669265e-19
1266178463.9135742,4.031186868820656e-21,-2.409915026892254e-19
1266178463.9138184,2.5032696208966766e-20,-2.45710215285288e-19
1266178463.9140625,2.4015660097895328e-20,-2.5240820593702024e-19
1266178463.9143066,2.3227668527411134e-21,-2.5761751934150695e-19
1266178463.9145508,9.47651324609504e-21,-2.6278360098420914e-19
1266178463.914795,2.3281181601202923e-20,-2.682047105671827e-19
1266178463.915039,1.9449430859542498e-20,-2.73308904353211e-19
1266178463.9152832,1.2656173166419138e-20,-2.7853507928808806e-19
1266178463.9155273,5.9326578193299395e-21,-2.8380667046200825e-19
1266178463.9157715,1.8088934551496262e-20,-2.8958512504375494e-19
1266178463.9160156,2.8105892667416815e-20,-2.9437135375024937e-19
1266178463.9162598,4.9768360050534404e-21,-2.9946540744564587e-19
1266178463.916504,3.1282462408598e-21,-3.043335512799502e-19
1266178463.916748,2.3899687387480598e-20,-3.094682160498581e-19
1266178463.9169922,2.1319708831092654e-20,-3.149215532475787e-19
1266178463.9172363,1.1863939935737686e-20,-3.195287639985002e-19
1266178463.9174805,6.94025121224649e-21,-3.2517786237699044e-19
1266178463.9177246,1.3644992523383503e-20,-3.29223749442757e-19
1266178463.9179688,2.7179666645083966e-20,-3.341798724281489e-19
1266178463.918213,1.2707600587273811e-20,-3.400057339197718e-19
1266178463.918457,-1.1803340629608605e-21,-3.4333374856807424e-19
1266178463.9187012,2.021760629100329e-20,-3.491984464735705e-19
1266178463.9189453,2.5924916005433712e-20,-3.543013938315747e-19
1266178463.9191895,9.562970675190381e-21,-3.5777472477416827e-19
1266178463.9194336,8.524414426769349e-21,-3.637448606345065e-19
1266178463.9196777,1.1701353297267876e-20,-3.6783930374831467e-19
1266178463.9199219,2.2531257538147793e-20,-3.720363068028129e-19
1266178463.920166,1.8804476080210065e-20,-3.7682743447051507e-19
1266178463.9204102,-2.7157159868944183e-21,-3.8115839812377826e-19
1266178463.9206543,1.2931381248957268e-20,-3.8619937514096717e-19
1266178463.9208984,2.8834535095867604e-20,-3.901514413064651e-19
1266178463.9211426,1.1038967809233275e-20,-3.9480481418468543e-19
