time,strain_H1,strain_L1
1165994199.3999023,6.946590509257766e-19,-1.3029316390665104e-18
1165994199.4001465,6.799822924717033e-19,-1.2255565151123949e-18
1165994199.4003906,6.725815227810184e-19,-1.1746625726177792e-18
1165994199.4006348,7.044868307521784e-19,-1.1568688180026337e-18
1165994199.400879,7.08583489737404e-19,-1.1495442041712606e-18
1165994199.401123,6.810971406089463e-19,-1.1447104628806287e-18
1165994199.4013672,6.850515333033336e-19,-1.1991265430712513e-18
1165994199.4016113,7.048573315626883e-19,-1.2279811389759308e-18
1165994199.4018555,7.104384955213891e-19,-1.1461617202074886e-18
1165994199.4020996,6.969016790943012e-19,-1.067778746239166e-18
1165994199.4023438,6.808833323353148e-19,-1.0320779727222532e-18
1165994199.402588,7.04980243415779e-19,-1.0038090250926896e-18
1165994199.402832,7.261325738556332e-19,-9.943444796438091e-19
1165994199.4030762,6.951872957166962e-19,-1.0005234882939498e-18
1165994199.4033203,6.852290465013877e-19,-1.0520683158203975e-18
1165994199.4035645,7.102929600551111e-19,-1.0789616675724933e-18
1165994199.4038086,7.196019095902579e-19,-9.931970081399144e-19
1165994199.4040527,7.062924283280446e-19,-9.124126658346474e-19
1165994199.4042969,6.843837873168096e-19,-8.887999185623767e-19
1165994199.404541,7.0244149115382135e-19,-8.596598573574783e-19
1165994199.4047852,7.314134023982236e-19,-8.458720828312083e-19
1165994199.4050293,7.056321991166133e-19,-8.650226104303358e-19
1165994199.4052734,6.827164476928175e-19,-9.1550785115294e-19
1165994199.4055176,7.054264582985147e-19,-9.382703698274077e-19
1165994199.4057617,7.225300208290619e-19,-8.521136240962775e-19
1165994199.4060059,7.083223018572425e-19,-7.613858193098977e-19
1165994199.40625,6.834478215547573e-19,-7.463599103220562e-19
1165994199.4064941,6.912491432579272e-19,-7.258825724407728e-19
1165994199.4067383,7.253748825373883e-19,-7.0050041751398125e-19
1165994199.4069824,7.113416431775431e-19,-7.254626613400451e-19
1165994199.4072266,6.7667047793792e-19,-7.870487638339223e-19
1165994199.4074707,6.909297676176524e-19,-8.053711749730895e-19
1165994199.4077148,7.145094574527916e-19,-7.166009457072237e-19
1165994199.407959,7.064097523862344e-19,-6.196844753586119e-19
1165994199.4082031,6.782661531976837e-19,-6.098972168614355e-19
1165994199.4084473,6.745015756928534e-19,-6.05037707478733e-19
1165994199.4086914,7.086360352121559e-19,-5.715580244477828e-19
1165994199.4089355,7.071627904107702e-19,-5.938660037357333e-19
1165994199.4091797,6.665551825674497e-19,-6.651466692003439e-19
1165994199.4094238,6.677076382030064e-19,-6.814406225016201e-19
1165994199.409668,6.980800884135081e-19,-5.882456122880473e-19
1165994199.409912,6.960178687873313e-19,-4.85919376271673e-19
1165994199.4101562,6.646067235012074e-19,-4.787805721766149e-19
1165994199.4104004,6.525707438145479e-19,-4.839360348794582e-19
1165994199.4106445,6.849089026652716e-19,-4.518883306425151e-19
1165994199.4108887,6.952609578512306e-19,-4.70499120009153e-19
1165994199.4111328,6.527264793073538e-19,-5.497803391541026e-19
1165994199.411377,6.400908767527892e-19,-5.720738313481743e-19
1165994199.411621,6.727034598060326e-19,-4.723604760651769e-19
1165994199.4118652,6.771610036087069e-19,-3.6577067546567067e-19
1165994199.4121094,6.451770780866323e-19,-3.588027503842523e-19
1165994199.4123535,6.265279885203837e-19,-3.7456044631082204e-19
1165994199.4125977,6.500482166334822e-19,-3.4765797514795935e-19
1165994199.4128418,6.724223207000719e-19,-3.566091419385727e-19
1165994199.413086,6.360665781842267e-19,-4.379521057030477e-19
1165994199.41333,6.058668144853206e-19,-4.69882737305519e-19
1165994199.4135742,6.371773405212999e-19,-3.6589193455008195e-19
1165994199.4138184,6.543052024262242e-19,-2.5075000118893115e-19
1165994199.4140625,6.211431606092673e-19,-2.486330085226217e-19
1165994199.4143066,5.94585379429973e-19,-2.7577145052810553e-19
1165994199.4145508,6.113122712176167e-19,-2.54374730981491e-19
1165994199.414795,6.384957305649563e-19,-2.598148655400108e-19
1165994199.415039,6.131545063940775e-19,-3.3943048707806817e-19
1165994199.4152832,5.71016278926215e-19,-3.819234427597018e-19
1165994199.4155273,5.910061039783241e-19,-2.7873464382708836e-19
1165994199.4157715,6.203008494854032e-19,-1.5086041013488196e-19
1165994199.4160156,5.91949897538667e-19,-1.4784397688146538e-19
1165994199.4162598,5.57175555674987e-19,-1.8421063680395073e-19
1165994199.416504,5.663921445611833e-19,-1.714294908516772e-19
1165994199.416748,5.972851688654698e-19,-1.7499547709912958e-19
1165994199.4169922,5.812340882613226e-19,-2.4744206161814095e-19
1165994199.4172363,5.33065257883461e-19,-2.9990400966398064e-19
1165994199.4174805,5.417480189950477e-19,-2.0546438570081228e-19
1165994199.4177246,5.745391495668857e-19,-6.536628614773442e-20
1165994199.4179688,5.5747215837385e-19,-6.094478790881011e-20
1165994199.418213,5.170102203936713e-19,-1.1174259807764712e-19
1165994199.418457,5.143415884924488e-19,-1.048190485654966e-19
1165994199.4187012,5.475353969393052e-19,-1.092396904249018e-19
1165994199.4189453,5.441880267921019e-19,-1.7510977479688204e-19
1165994199.4191895,4.94296771785531e-19,-2.264345357939194e-19
1165994199.4194336,4.845675011977557e-19,-1.445403902641626e-19
1165994199.4196777,5.203116697814547e-19,3.530262253399766e-21
1165994199.4199219,5.17315604579077e-19,1.830521978906758e-20
1165994199.420166,4.727509775964504e-19,-4.737029786211105e-20
1165994199.4204102,4.596106453502918e-19,-4.901747209155287e-20
1165994199.4206543,4.888014235950181e-19,-5.3012758338310866e-20
1165994199.4208984,4.976200876739599e-19,-1.188552331055143e-19
1165994199.4211426,4.526101569630641e-19,-1.7031700274458287e-19
