time,strain_H1,strain_L1
1186741859.5,-6.707328465804438e-19,4.8316788994427775e-20
1186741859.5002441,-7.038552372010407e-19,3.8143538904606115e-20
1186741859.5004883,-6.92598061010461e-19,3.38983858676238e-20
1186741859.5007324,-6.602301634150887e-19,4.9331669511062085e-20
1186741859.5009766,-6.603099200568321e-19,3.42609761082675e-20
1186741859.5012207,-6.756444379093879e-19,4.237325031827697e-20
1186741859.5014648,-6.793515593558363e-19,5.124455143502583e-20
1186741859.501709,-6.500824066729255e-19,3.594052585161959e-20
1186741859.5019531,-6.29647902482347e-19,4.8410547537834926e-20
1186741859.5021973,-6.593270909432408e-19,4.394991543260079e-20
1186741859.5024414,-6.651594843045495e-19,3.558486636960259e-20
1186741859.5026855,-6.2595372814462155e-19,5.083129462953754e-20
1186741859.5029297,-6.170142222773247e-19,4.0424097917169074e-20
1186741859.5031738,-6.341928261316478e-19,4.2561002668900335e-20
1186741859.503418,-6.400964379639703e-19,5.3107998717464094e-20
1186741859.503662,-6.192309975719455e-19,3.949031638313011e-20
1186741859.5039062,-5.884690401751276e-19,4.8013915378720596e-20
1186741859.5041504,-6.0559954450725545e-19,5.0110194008694397e-20
1186741859.5043945,-6.2731968849350805e-19,3.702768166247243e-20
1186741859.5046387,-5.918662929464488e-19,4.901078354113449e-20
1186741859.5048828,-5.666898907247178e-19,4.490743442879195e-20
1186741859.505127,-5.835575022808807e-19,4.073709158187005e-20
1186741859.505371,-5.946071024986797e-19,5.408941233524504e-20
1186741859.5056152,-5.770996375234395e-19,4.259624108139381e-20
1186741859.5058594,-5.447784747195336e-19,4.6204258768957763e-20
1186741859.5061035,-5.493023672759997e-19,5.285065623893614e-20
1186741859.5063477,-5.766646129263188e-19,3.8825311047966664e-20
1186741859.5065918,-5.534130103318207e-19,4.8122765574022414e-20
1186741859.506836,-5.168855001450355e-19,4.7460887579174373e-20
1186741859.50708,-5.266095232734928e-19,4.083777627569084e-20
1186741859.5073242,-5.4320707992501e-19,5.353789994159872e-20
1186741859.5075684,-5.297945706900005e-19,4.4924818950682414e-20
1186741859.5078125,-4.9707471287972865e-19,4.4194366244463315e-20
1186741859.5080566,-4.882371073052144e-19,5.314948662794181e-20
1186741859.5083008,-5.178269402794246e-19,4.121947471344838e-20
1186741859.508545,-5.101400451463328e-19,4.593049851253755e-20
1186741859.508789,-4.631177615027825e-19,4.912208875599033e-20
1186741859.5090332,-4.628073995336744e-19,3.989315615450708e-20
1186741859.5092773,-4.857322106574864e-19,5.0945509146358734e-20
1186741859.5095215,-4.761702791981872e-19,4.7387503426234784e-20
1186741859.5097656,-4.449208715929917e-19,4.206458682895325e-20
1186741859.5100098,-4.2620713782825317e-19,5.2629216907501293e-20
1186741859.510254,-4.492417381594148e-19,4.126987976622325e-20
1186741859.510498,-4.580299807920016e-19,4.312105989914698e-20
1186741859.5107422,-4.1139547188401363e-19,4.944895528932579e-20
1186741859.5109863,-3.933232668382891e-19,3.847561088328731e-20
1186741859.5112305,-4.207556180440802e-19,4.8467107943904427e-20
1186741859.5114746,-4.213217990927018e-19,4.582687540135596e-20
