time,strain_H1,strain_L1
1171548265.0,1.7531369319741134e-19,-2.83861210678609e-19
1171548265.0002441,1.7750059762619598e-19,-2.8136582405496335e-19
1171548265.0004883,1.2443262605122767e-19,-2.800187713102135e-19
1171548265.0007324,1.0185313108047994e-19,-2.841002351810986e-19
1171548265.0009766,1.5419690973975567e-19,-2.845529704821423e-19
1171548265.0012207,1.4275172207069544e-19,-2.8263253527316206e-19
1171548265.0014648,8.598557709935641e-20,-2.8434974362131307e-19
1171548265.001709,8.412502318647481e-20,-2.864978041501331e-19
1171548265.0019531,1.0235388064726021e-19,-2.8797668475054554e-19
1171548265.0021973,1.0578891333702013e-19,-2.878876620675801e-19
1171548265.0024414,6.523751785528584e-20,-2.8752618221142886e-19
1171548265.0026855,2.762861541429261e-20,-2.923150941598231e-19
1171548265.0029297,6.938307113787397e-20,-2.9408826380232485e-19
1171548265.0031738,8.293907348641936e-20,-2.93971850918342e-19
1171548265.003418,2.0731148891798942e-20,-2.9714064001889773e-19
1171548265.003662,6.3069962245842885e-21,-2.981973152884116e-19
1171548265.0039062,3.139501162801259e-20,-3.014838177887741e-19
1171548265.0041504,3.134763462630765e-20,-3.0410043809054396e-19
1171548265.0043945,2.7204838104264773e-21,-3.0554787555598604e-19
1171548265.0046387,-3.8634428525430664e-20,-3.0924357993991645e-19
1171548265.0048828,-1.7340486748905703e-20,-3.122662724403459e-19
1171548265.005127,1.6832409343254462e-20,-3.1567967995135267e-19
1171548265.005371,-3.75504842788809e-20,-3.165296718199182e-19
1171548265.0056152,-7.274697337499714e-20,-3.2143814361834933e-19
1171548265.0058594,-4.230955354289573e-20,-3.2743107956876785e-19
1171548265.0061035,-3.884282087116863e-20,-3.2750006409735937e-19
1171548265.0063477,-6.504972023594355e-20,-3.3125647178241126e-19
1171548265.0065918,-1.0066823121408566e-19,-3.36857453339399e-19
1171548265.006836,-1.0022800805700288e-19,-3.4113457913555225e-19
1171548265.00708,-5.904855977201638e-20,-3.441307202265024e-19
1171548265.0073242,-9.141916165445201e-20,-3.4760359254735956e-19
1171548265.0075684,-1.4746813433278413e-19,-3.532528871273336e-19
1171548265.0078125,-1.2037325197863792e-19,-3.589206963678934e-19
1171548265.0080566,-1.0384057251862907e-19,-3.62979070296965e-19
1171548265.0083008,-1.3553699378977275e-19,-3.65218478822833e-19
1171548265.008545,-1.643458219247417e-19,-3.724671736212588e-19
1171548265.008789,-1.73075890769892e-19,-3.7879914645235067e-19
1171548265.0090332,-1.402582591986142e-19,-3.811000819614565e-19
1171548265.0092773,-1.4831094499099436e-19,-3.879782637230709e-19
1171548265.0095215,-2.127790432548363e-19,-3.9387796642282662e-19
1171548265.0097656,-2.0147504733049023e-19,-3.9995330431160003e-19
1171548265.0100098,-1.6915733741549774e-19,-4.0555094374343097e-19
1171548265.010254,-2.007122662820619e-19,-4.0837896363800284e-19
1171548265.010498,-2.322163066597887e-19,-4.1825897751776923e-19
1171548265.0107422,-2.405939926254815e-19,-4.2527877288216317e-19
1171548265.0109863,-2.1745971179710066e-19,-4.279952746715154e-19
1171548265.0112305,-2.1020753623230763e-19,-4.367294079465693e-19
1171548265.0114746,-2.7034844789641936e-19,-4.420669767158264e-19
1171548265.0117188,-2.808862580241478e-19,-4.489067686559634e-19
1171548265.011963,-2.3699825635877035e-19,-4.577653550320521e-19
1171548265.012207,-2.6084600586701183e-19,-4.604355255958704e-19
1171548265.0124512,-2.999824145875771e-19,-4.694308515193924e-19
1171548265.0126953,-3.0363964013339126e-19,-4.796177341972719e-19
1171548265.0129395,-2.913983464786948e-19,-4.82459722186441e-19
1171548265.0131836,-2.761271218574534e-19,-4.909908181755498e-19
