time,strain_H1,strain_L1
1187008880.3999023,-1.9695260200529352e-19,-1.3098282274721905e-19
1187008880.4001465,-1.8826788315052934e-19,-1.339783664859136e-19
1187008880.4003906,-1.755128466853028e-19,-1.3490288613619132e-19
1187008880.4006348,-1.9696824430957195e-19,-1.2925868111278804e-19
1187008880.400879,-2.2439224551269033e-19,-1.3559228748391474e-19
1187008880.401123,-2.231413025226848e-19,-1.3274338857209135e-19
1187008880.4013672,-2.0689982745936478e-19,-1.287187807081465e-19
1187008880.4016113,-2.2267089044041036e-19,-1.3276543849771383e-19
1187008880.4018555,-2.55603935543273e-19,-1.2704453284304473e-19
1187008880.4020996,-2.551228159750261e-19,-1.254927039487253e-19
1187008880.4023438,-2.384218966411666e-19,-1.2782852985606679e-19
1187008880.402588,-2.5113229817566587e-19,-1.2321281866455234e-19
1187008880.402832,-2.842704283194369e-19,-1.2601713876600214e-19
1187008880.4030762,-2.874259698939452e-19,-1.2715720037969542e-19
1187008880.4033203,-2.679634062719519e-19,-1.2086297628585868e-19
1187008880.4035645,-2.778633041290497e-19,-1.2514625351993835e-19
1187008880.4038086,-3.1285209630719154e-19,-1.2133871597407681e-19
1187008880.4040527,-3.19475322330198e-19,-1.1474654209085692e-19
1187008880.4042969,-2.991561465964529e-19,-1.211366074418526e-19
1187008880.404541,-3.0716258094515206e-19,-1.1483293188226767e-19
1187008880.4047852,-3.3832133015312954e-19,-1.1420001824083705e-19
1187008880.4050293,-3.4998971144308923e-19,-1.1942378422111783e-19
1187008880.4052734,-3.333763481300859e-19,-1.1291819556964976e-19
1187008880.4055176,-3.29475899094002e-19,-1.1506291236326037e-19
1187008880.4057617,-3.6539856536694926e-19,-1.1234016332474167e-19
1187008880.4060059,-3.803440489643134e-19,-1.0592719168662433e-19
1187008880.40625,-3.5972968769582177e-19,-1.1047106286173688e-19
1187008880.4064941,-3.606414699874669e-19,-1.065343766256351e-19
1187008880.4067383,-3.8997142719499095e-19,-1.0408532014612668e-19
1187008880.4069824,-4.0943907474526997e-19,-1.0851839678416096e-19
