time,strain_H1,strain_L1
1253326742.7998047,1.5275451970491743e-20,-7.765892452937501e-20
1253326742.8000488,-2.813623457676284e-21,-7.921058785732318e-20
1253326742.800293,-1.7610914018098298e-21,-8.308628788168035e-20
1253326742.800537,2.448043198390115e-20,-8.528034226806651e-20
1253326742.8007812,1.6500364220684923e-20,-8.402793334916702e-20
1253326742.8010254,-4.439818995450724e-21,-8.680421953587205e-20
1253326742.8012695,1.2610922745633148e-21,-9.095723737019826e-20
1253326742.8015137,1.2258739990258067e-20,-9.195713352235094e-20
1253326742.8017578,1.7685080752814532e-20,-9.158858137327943e-20
1253326742.802002,6.092916543693578e-21,-9.33609535866063e-20
1253326742.802246,-1.5773007904400981e-21,-9.732261560367848e-20
1253326742.8024902,2.3646567745847626e-20,-9.912091380684791e-20
1253326742.8027344,2.559448741149388e-20,-9.848173314594547e-20
1253326742.8029785,3.5832620820140346e-22,-1.001591438911355e-19
1253326742.8032227,1.765156418200415e-21,-1.0428045365460319e-19
1253326742.8034668,1.4757444357238308e-20,-1.0474104521329728e-19
1253326742.803711,2.0994210876407266e-20,-1.040341287985082e-19
1253326742.803955,1.408526854267508e-20,-1.0657408377427383e-19
1253326742.8041992,1.1645137232826993e-21,-1.0984640790248806e-19
1253326742.8044434,1.9325113029167322e-20,-1.1135556994428177e-19
1253326742.8046875,3.261684835590326e-20,-1.1072645061648966e-19
1253326742.8049316,6.932009621346208e-21,-1.1230077275527135e-19
1253326742.8051758,3.7822034317966693e-22,-1.1549093329875641e-19
1253326742.80542,1.714943919778727e-20,-1.1642350758843421e-19
1253326742.805664,2.290179146825641e-20,-1.1638672706552368e-19
1253326742.8059082,1.8742395175564003e-20,-1.1792943898567078e-19
1253326742.8061523,7.97542933130112e-21,-1.2149992888846514e-19
1253326742.8063965,1.6565816757743297e-20,-1.2227336707572028e-19
1253326742.8066406,3.507980410941976e-20,-1.2113896076985356e-19
1253326742.8068848,1.792476441255292e-20,-1.2279280413090256e-19
1253326742.807129,-7.368825697886467e-22,-1.257106391371806e-19
1253326742.807373,1.62928698281828e-20,-1.2654972221021814e-19
1253326742.8076172,2.819314565475205e-20,-1.2602019301358822e-19
1253326742.8078613,2.1715078039834653e-20,-1.2776069688648273e-19
1253326742.8081055,1.3854165228657064e-20,-1.3060109567264782e-19
1253326742.8083496,1.5395964672454515e-20,-1.313375312565087e-19
1253326742.8085938,3.432551139550264e-20,-1.3002898870358493e-19
1253326742.808838,2.6881664586911526e-20,-1.3122741350879775e-19
1253326742.809082,8.747182237706782e-23,-1.3504811426937274e-19
1253326742.8093262,1.3792351223004523e-20,-1.353441990632625e-19
1253326742.8095703,3.241418386382975e-20,-1.3396614221854314e-19
1253326742.8098145,2.5451387465980596e-20,-1.349991343620511e-19
1253326742.8100586,1.8151206144294337e-20,-1.378725965852959e-19
1253326742.8103027,1.7757818776949032e-20,-1.3871048166074655e-19
1253326742.8105469,3.243610402977129e-20,-1.36721332503392e-19
1253326742.810791,3.380156829027974e-20,-1.3847966777053994e-19
1253326742.8110352,7.057026798474851e-21,-1.4190142634361772e-19
1253326742.8112793,1.0498631651277459e-20,-1.4161795449007096e-19
1253326742.8115234,3.490096224727243e-20,-1.4037477698176506e-19
1253326742.8117676,3.043737629963214e-20,-1.4099230433742862e-19
1253326742.8120117,2.063863208628045e-20,-1.4372036072773507e-19
