time,strain_H1,strain_L1
1167559934.5998535,5.764294159902367e-19,-1.628121235983152e-18
1167559934.6000977,5.95083903342168e-19,-1.5811928710423843e-18
1167559934.6003418,5.762340795103464e-19,-1.587280819498033e-18
1167559934.600586,5.446102066489402e-19,-1.6259208792736755e-18
1167559934.60083,5.461506284691073e-19,-1.6204450211506093e-18
1167559934.6010742,5.655457366996165e-19,-1.5753082753864867e-18
1167559934.6013184,5.528730773700107e-19,-1.583606342813143e-18
1167559934.6015625,5.167563408327064e-19,-1.6367751382500647e-18
1167559934.6018066,5.131264664117101e-19,-1.6266181817400277e-18
1167559934.6020508,5.373256389653209e-19,-1.5760749886455985e-18
1167559934.602295,5.237619067459881e-19,-1.5816713827757144e-18
1167559934.602539,4.876030916996077e-19,-1.6200680076441656e-18
1167559934.6027832,4.857576938216449e-19,-1.614893857237153e-18
1167559934.6030273,5.01742185329928e-19,-1.5730907209037224e-18
1167559934.6032715,4.941544817436368e-19,-1.5760231587107862e-18
1167559934.6035156,4.598103941046967e-19,-1.6276175905437605e-18
1167559934.6037598,4.497598964909801e-19,-1.6242479454206652e-18
1167559934.604004,4.718224303888058e-19,-1.5725154913398538e-18
1167559934.604248,4.637003508690135e-19,-1.5736979388620892e-18
1167559934.6044922,4.2673170367524446e-19,-1.612454979499492e-18
1167559934.6047363,4.175365356190177e-19,-1.608344201407864e-18
1167559934.6049805,4.359982975202313e-19,-1.568175905955519e-18
1167559934.6052246,4.3090504353037476e-19,-1.5700713560923978e-18
1167559934.6054688,3.9569311213423386e-19,-1.6158703329984955e-18
1167559934.605713,3.8194220390608034e-19,-1.6168336012962968e-18
1167559934.605957,4.0200228393853104e-19,-1.5694769791091443e-18
1167559934.6062012,3.987853365346564e-19,-1.5656598527734267e-18
1167559934.6064453,3.612911399790482e-19,-1.6038099237048263e-18
1167559934.6066895,3.481283856014475e-19,-1.6014896249036105e-18
1167559934.6069336,3.650458516393268e-19,-1.5628970016653787e-18
1167559934.6071777,3.6329438442755484e-19,-1.5616449055884676e-18
1167559934.6074219,3.3085897770245376e-19,-1.6043693125277638e-18
1167559934.607666,3.105478522494922e-19,-1.6090116020382098e-18
1167559934.6079102,3.2638539980105916e-19,-1.5631316443240257e-18
1167559934.6081543,3.3088734053983284e-19,-1.556720702110789e-18
1167559934.6083984,2.942256086369183e-19,-1.5937544018629902e-18
1167559934.6086426,2.729885685653631e-19,-1.5934507682255953e-18
1167559934.6088867,2.9003962052104496e-19,-1.555350533240364e-18
1167559934.6091309,2.911044275851635e-19,-1.5531208349336848e-18
1167559934.609375,2.618250449702519e-19,-1.593658224671526e-18
1167559934.6096191,2.3785974633149216e-19,-1.598751371588866e-18
1167559934.6098633,2.471468974527002e-19,-1.5559465414396277e-18
1167559934.6101074,2.5730095196092106e-19,-1.547373708018939e-18
1167559934.6103516,2.2456332270301543e-19,-1.58180458519087e-18
1167559934.6105957,1.9759651565213067e-19,-1.5832278548440252e-18
1167559934.6108398,2.1080765176043633e-19,-1.5464681312054166e-18
1167559934.611084,2.1582840675817533e-19,-1.542353492082751e-18
1167559934.6113281,1.9005018384191715e-19,-1.5819488995675332e-18
1167559934.6115723,1.6279309873535362e-19,-1.5886528199585854e-18
1167559934.6118164,1.6739032418543321e-19,-1.5471585179281949e-18
1167559934.6120605,1.7995023858156304e-19,-1.5366208104949058e-18
1167559934.6123047,1.5297905939370386e-19,-1.5712813228767688e-18
1167559934.6125488,1.2156383706539765e-19,-1.573301166893173e-18
1167559934.612793,1.2968619146965133e-19,-1.5343879893419441e-18
1167559934.613037,1.4001522279701188e-19,-1.5315774805459875e-18
1167559934.6132812,1.1616866976061084e-19,-1.5694521643750683e-18
1167559934.6135254,8.448139653364804e-20,-1.5761774878567258e-18
1167559934.6137695,8.593229603578197e-20,-1.5359595016886558e-18
1167559934.6140137,1.0200470717266305e-19,-1.5251171178852926e-18
1167559934.6142578,7.906071691526349e-20,-1.56012980444901e-18
1167559934.614502,4.318793184928377e-20,-1.5601064851274393e-18
1167559934.614746,4.9430142356115213e-20,-1.522930025957646e-18
1167559934.6149902,6.165031507204747e-20,-1.5192029192912946e-18
1167559934.6152344,3.972134898621688e-20,-1.5553821874352564e-18
1167559934.6154785,9.59524240323687e-21,-1.5631972247866957e-18
1167559934.6157227,5.415299864741735e-21,-1.5237441775095216e-18
1167559934.6159668,1.971723029293967e-20,-1.5133285028901302e-18
1167559934.616211,5.851070819759128e-21,-1.5471279144603398e-18
1167559934.616455,-3.2319292497762425e-20,-1.5472831948746333e-18
1167559934.6166992,-3.5586876469547796e-20,-1.508822503947282e-18
1167559934.6169434,-1.8193919461357893e-20,-1.50442080834334e-18
1167559934.6171875,-3.6100446516439993e-20,-1.541441670706781e-18
1167559934.6174316,-6.779140471595817e-20,-1.5504134572096101e-18
1167559934.6176758,-7.22467824607907e-20,-1.5108897125832784e-18
1167559934.61792,-6.069081046065961e-20,-1.4970660081817974e-18
1167559934.618164,-7.145902812885714e-20,-1.5322503973981241e-18
1167559934.6184082,-1.0661973211639322e-19,-1.5348795487282717e-18
1167559934.6186523,-1.149212799959921e-19,-1.4942101885143667e-18
1167559934.6188965,-9.806375165212005e-20,-1.4894504946371327e-18
1167559934.6191406,-1.1170859172274204e-19,-1.527296156918896e-18
1167559934.6193848,-1.4282266632952e-19,-1.5360142754106788e-18
1167559934.619629,-1.5051366504190502e-19,-1.4959045830481243e-18
1167559934.619873,-1.4223709663248145e-19,-1.480405565760037e-18
1167559934.6201172,-1.468262431069472e-19,-1.5166544697762341e-18
1167559934.6203613,-1.783776785917828e-19,-1.5219305305748816e-18
1167559934.6206055,-1.947197248244492e-19,-1.4783024585354295e-18
1167559934.6208496,-1.774797538673858e-19,-1.4705119701352167e-18
1167559934.6210938,-1.850200322222408e-19,-1.5098091408023921e-18
1167559934.621338,-2.1789253212451197e-19,-1.5199343167208228e-18
1167559934.621582,-2.2738547737969597e-19,-1.482169762693426e-18
1167559934.6218262,-2.1878412116338186e-19,-1.4642542523671634e-18
1167559934.6220703,-2.2246639121223644e-19,-1.498512540658323e-18
1167559934.6223145,-2.4914982492492194e-19,-1.509248242300778e-18
1167559934.6225586,-2.685626387358763e-19,-1.4625850249284734e-18
1167559934.6228027,-2.5577136700351853e-19,-1.451267208191143e-18
1167559934.6230469,-2.557983225635372e-19,-1.4948560094789776e-18
1167559934.623291,-2.8939750961732357e-19,-1.5040560106585688e-18
1167559934.6235352,-3.039818888248995e-19,-1.4642936184208962e-18
1167559934.6237793,-2.9169166893415187e-19,-1.4469651793163025e-18
1167559934.6240234,-2.945557460988963e-19,-1.480609746726804e-18
1167559934.6242676,-3.1962453803819006e-19,-1.4930629481369778e-18
1167559934.6245117,-3.3974598536804884e-19,-1.446662742572411e-18
1167559934.6247559,-3.303132133132235e-19,-1.4309086027726808e-18
1167559934.625,-3.2404208204906937e-19,-1.4750512449160219e-18
1167559934.6252441,-3.564864873507191e-19,-1.4883874944028295e-18
1167559934.6254883,-3.7469850749794108e-19,-1.4483398785621916e-18
1167559934.6257324,-3.6146361181278915e-19,-1.4285589815348212e-18
1167559934.6259766,-3.638039807995813e-19,-1.4607124426129945e-18
1167559934.6262207,-3.860506354453857e-19,-1.4765677378525274e-18
1167559934.6264648,-4.076490245850502e-19,-1.4313410717652674e-18
1167559934.626709,-4.012404794767809e-19,-1.4101374458030602e-18
1167559934.6269531,-3.9162947703930076e-19,-1.4545192595725439e-18
1167559934.6271973,-4.1930700298467474e-19,-1.471767211923809e-18
1167559934.6274414,-4.404027377975905e-19,-1.431405254746596e-18
1167559934.6276855,-4.298339802591376e-19,-1.4091382642314712e-18
1167559934.6279297,-4.271678711570495e-19,-1.4401309623439449e-18
