time,strain_H1,strain_L1
1265755542.5,5.2354276110867016e-20,7.665532093268419e-19
1265755542.5002441,5.832110304316812e-20,7.795068760367874e-19
1265755542.5004883,5.666653530861199e-20,7.922481450337957e-19
1265755542.5007324,5.2053735292402635e-20,8.052343954111932e-19
1265755542.5009766,6.601680729272426e-20,8.165206553558116e-19
1265755542.5012207,5.811147672330683e-20,8.285785615810498e-19
1265755542.5014648,5.249234324894483e-20,8.411188736632837e-19
1265755542.501709,6.765920535856925e-20,8.53236810482492e-19
1265755542.5019531,6.207868365304172e-20,8.639722799517821e-19
1265755542.5021973,6.121936009033976e-20,8.760926345296557e-19
1265755542.5024414,6.58654369043937e-20,8.882683504779712e-19
1265755542.5026855,5.688597087470421e-20,8.977261576727584e-19
1265755542.5029297,6.760906577132137e-20,9.096351586999791e-19
1265755542.5031738,6.938955625117556e-20,9.208489448967499e-19
1265755542.503418,5.670289294047903e-20,9.310984309925209e-19
1265755542.503662,6.92922225955821e-20,9.418747350066388e-19
1265755542.5039062,7.146646623856535e-20,9.512565469886344e-19
1265755542.5041504,6.414728217400292e-20,9.627364339569217e-19
1265755542.5043945,6.952758381383124e-20,9.733977501294607e-19
1265755542.5046387,6.391299012771048e-20,9.819164965108149e-19
1265755542.5048828,6.766699548555802e-20,9.918302930684347e-19
1265755542.505127,7.570663304595924e-20,1.0019355514578919e-18
1265755542.505371,6.40141115469385e-20,1.0119123246156657e-18
1265755542.5056152,6.849073882351662e-20,1.0206226999495099e-18
1265755542.5058594,7.778387897217642e-20,1.0291466630644877e-18
1265755542.5061035,6.922296178086207e-20,1.039609566637828e-18
1265755542.5063477,7.117856953226615e-20,1.0477651767861693e-18
1265755542.5065918,7.148508995290852e-20,1.0554270289810187e-18
1265755542.506836,6.886384665294382e-20,1.0655855100866982e-18
1265755542.50708,7.755835132096861e-20,1.0731269894570352e-18
1265755542.5073242,7.147067096822923e-20,1.0813126066951564e-18
1265755542.5075684,6.833277253539263e-20,1.0905535360074071e-18
1265755542.5078125,7.99636140142265e-20,1.0968773631096188e-18
1265755542.5080566,7.411184857867649e-20,1.1049926873358508e-18
1265755542.5083008,7.070006157948152e-20,1.1128055981258054e-18
1265755542.508545,7.578176698055025e-20,1.1198682393998434e-18
1265755542.508789,7.136028091362178e-20,1.1281737881752772e-18
1265755542.5090332,7.76194324432475e-20,1.133728205459004e-18
1265755542.5092773,7.735068977219234e-20,1.1408868847901115e-18
1265755542.5095215,6.792212304392316e-20,1.1497184302048165e-18
1265755542.5097656,7.959744162698762e-20,1.1546547688262193e-18
1265755542.5100098,8.074649179460178e-20,1.160490647356415e-18
1265755542.510254,7.038189455389425e-20,1.1677781571789193e-18
1265755542.510498,7.578389872088486e-20,1.1733096448004454e-18
1265755542.5107422,7.456197560543803e-20,1.1793026863000275e-18
1265755542.5109863,7.437085462129096e-20,1.1855535547331846e-18
1265755542.5112305,7.946084544769997e-20,1.1914192010560518e-18
1265755542.5114746,7.172883195443671e-20,1.1972926904581802e-18
1265755542.5117188,7.50948148971566e-20,1.2014928554232223e-18
1265755542.511963,8.322431967336162e-20,1.2066413748281774e-18
1265755542.512207,7.230560276132183e-20,1.2129228475330498e-18
1265755542.5124512,7.176726293880771e-20,1.216721670798095e-18
1265755542.5126953,7.7296553429259e-20,1.2211772623418585e-18
1265755542.5129395,7.261944967981373e-20,1.2265725018020089e-18
1265755542.5131836,7.734258753138873e-20,1.2306515831901749e-18
1265755542.5134277,7.42572376616095e-20,1.2353065619065132e-18
1265755542.5136719,7.085570403071247e-20,1.2387644220947705e-18
1265755542.513916,8.147119804142795e-20,1.2417709468440904e-18
1265755542.5141602,7.352588356089413e-20,1.2470263189328317e-18
1265755542.5144043,6.726754355695842e-20,1.2499459937066413e-18
1265755542.5146484,7.439813093863397e-20,1.2525631531928725e-18
1265755542.5148926,7.275331081565419e-20,1.2575213684015847e-18
1265755542.5151367,7.344185580431962e-20,1.260556600229317e-18
1265755542.5153809,7.304737834689116e-20,1.2634789104599881e-18
1265755542.515625,6.96866877756084e-20,1.2651240204397184e-18
1265755542.5158691,7.481316565945841e-20,1.2667999141424403e-18
1265755542.5161133,7.468110920765182e-20,1.2712141607552987e-18
1265755542.5163574,6.504326914659478e-20,1.2729631504376611e-18
1265755542.5166016,6.773458155561732e-20,1.2746116593556393e-18
1265755542.5168457,7.200411760453563e-20,1.2774789021060396e-18
1265755542.5170898,6.858964804430515e-20,1.27898596827963e-18
1265755542.517334,7.099788936374736e-20,1.280810318748048e-18
1265755542.5175781,6.63597411649708e-20,1.2820855545937902e-18
1265755542.5178223,6.669899840358742e-20,1.283098083809103e-18
1265755542.5180664,7.333549825326101e-20,1.2849887009855317e-18
1265755542.5183105,6.127325150529245e-20,1.2856075100927738e-18
1265755542.5185547,6.070736899887155e-20,1.2859061529141468e-18
1265755542.5187988,6.905175710090384e-20,1.2879923264032904e-18
