time,strain_H1,strain_L1
1175425508.6999512,-6.437459593964824e-20,8.418447985143748e-20
1175425508.7001953,-4.9260618228444614e-20,9.188633122336027e-20
1175425508.7004395,-4.2911118991395024e-20,7.515090373553867e-20
1175425508.7006836,-3.1985109232078354e-20,7.227930202300625e-20
1175425508.7009277,-2.4536764630637666e-20,7.552244619707417e-20
1175425508.7011719,-1.1381420729079618e-20,5.68511962968835e-20
1175425508.701416,3.3664597641242387e-21,6.169637448964907e-20
1175425508.7016602,5.290523155645155e-21,5.780056015685638e-20
1175425508.7019043,1.499814156614334e-20,4.102027453165974e-20
1175425508.7021484,3.143548275622863e-20,4.992213253202003e-20
1175425508.7023926,4.009473477085945e-20,3.7835405740755965e-20
1175425508.7026367,4.6788574512235193e-20,2.6494629326919595e-20
1175425508.7028809,5.661586150969803e-20,3.519875347155731e-20
1175425508.703125,7.016483150846216e-20,1.8652185835838535e-20
1175425508.7033691,8.342686475663377e-20,1.5049051551414522e-20
1175425508.7036133,8.828842302372584e-20,1.8415828977858586e-20
1175425508.7038574,9.4671540365449e-20,-8.77310254027089e-22
1175425508.7041016,1.1061307174474835e-19,2.3644250829506662e-21
1175425508.7043457,1.2254801988756624e-19,-1.7570363990327107e-23
1175425508.7045898,1.2851003275540463e-19,-1.7785802070902744e-20
1175425508.704834,1.3839433508558203e-19,-1.1768366369510489e-20
1175425508.7050781,1.5096845302702847e-19,-2.1157976456244216e-20
1175425508.7053223,1.6250059406435002e-19,-3.2748095986218217e-20
1175425508.7055664,1.717312334257957e-19,-2.4409532044844438e-20
1175425508.7058105,1.7584784935590191e-19,-4.131958028854434e-20
1175425508.7060547,1.8944748715235524e-19,-4.836613954933966e-20
1175425508.7062988,2.0546689299624753e-19,-4.2109705493169334e-20
1175425508.706543,2.074166435745874e-19,-6.041782920769201e-20
1175425508.706787,2.174631450622883e-19,-6.07346849991121e-20
1175425508.7070312,2.3167009805669583e-19,-6.120544648434764e-20
1175425508.7072754,2.4269429511544015e-19,-7.894961844343787e-20
1175425508.7075195,2.515863002623703e-19,-7.390489047312905e-20
1175425508.7077637,2.538476116272375e-19,-8.145829387737524e-20
1175425508.7080078,2.6862635645441744e-19,-9.468735261068774e-20
1175425508.708252,2.842463822416185e-19,-8.882918706189413e-20
1175425508.708496,2.8785873856133587e-19,-1.0393627262708065e-19
1175425508.7087402,2.952613136675918e-19,-1.100474810043655e-19
1175425508.7089844,3.0918395046144834e-19,-1.0653352352025342e-19
1175425508.7092285,3.2171085379689945e-19,-1.2367160627807115e-19
1175425508.7094727,3.2789763899307614e-19,-1.2308430660697058e-19
1175425508.7097168,3.3339789347104075e-19,-1.2600694041870545e-19
1175425508.709961,3.4457836941437305e-19,-1.4076367259054169e-19
1175425508.710205,3.6149253164170016e-19,-1.383512426692985e-19
1175425508.7104492,3.6734349479624236e-19,-1.4730816985415225e-19
1175425508.7106934,3.6863799429029356e-19,-1.571005548034974e-19
1175425508.7109375,3.8587138340205915e-19,-1.5599681468742575e-19
1175425508.7111816,3.9834377423454965e-19,-1.66049109996252e-19
1175425508.7114258,4.031614175317721e-19,-1.7157782360943596e-19
1175425508.71167,4.1000264583426333e-19,-1.734913294545884e-19
1175425508.711914,4.1839568252965366e-19,-1.844611078113823e-19
1175425508.7121582,4.338268728775753e-19,-1.8813997497604957e-19
1175425508.7124023,4.419207280150595e-19,-1.9265846429415784e-19
1175425508.7126465,4.437093143449766e-19,-2.0301906638103198e-19
1175425508.7128906,4.56223680228606e-19,-2.0442100164836302e-19
1175425508.7131348,4.699274920135038e-19,-2.1197941415853128e-19
1175425508.713379,4.75801248477329e-19,-2.191998838725753e-19
1175425508.713623,4.807494800728107e-19,-2.197994788364304e-19
1175425508.7138672,4.89424313100981e-19,-2.2965518017702086e-19
1175425508.7141113,5.038161300536867e-19,-2.341139085158271e-19
1175425508.7143555,5.129842621334635e-19,-2.3919167031489524e-19
1175425508.7145996,5.119645931754367e-19,-2.4815660264455083e-19
1175425508.7148438,5.239613595377123e-19,-2.509127475890323e-19
1175425508.715088,5.401278598391333e-19,-2.5696671557207527e-19
1175425508.715332,5.442678640247261e-19,-2.6202692389416393e-19
1175425508.7155762,5.488279334226452e-19,-2.67620880841162e-19
1175425508.7158203,5.557753453604678e-19,-2.7530234991565335e-19
1175425508.7160645,5.68438689732684e-19,-2.7757889439439667e-19
1175425508.7163086,5.785275827973214e-19,-2.845014528034382e-19
1175425508.7165527,5.79689710842432e-19,-2.932045611022652e-19
1175425508.7167969,5.86849822133774e-19,-2.955565927313084e-19
1175425508.717041,6.019400101675491e-19,-3.022327487302306e-19
