time,strain_H1,strain_L1
1266140671.0998535,-3.636678503692144e-20,2.0656346597360028e-19
1266140671.1000977,-4.465054711255741e-20,2.133744882311261e-19
1266140671.1003418,-4.3886519284848585e-20,2.219054366457839e-19
1266140671.100586,-2.561636521507757e-20,2.2906033938827375e-19
1266140671.10083,-2.4795068883666845e-20,2.348830650558703e-19
1266140671.1010742,-4.6173761746531564e-20,2.4379677503761852e-19
1266140671.1013184,-3.7172324099381206e-20,2.5148381552342746e-19
1266140671.1015625,-1.7671911902985832e-20,2.577378787593443e-19
1266140671.1018066,-2.3746342699830464e-20,2.6454619301885207e-19
1266140671.1020508,-3.5251977289333064e-20,2.7182737180600884e-19
1266140671.102295,-3.487017420758793e-20,2.7936718332738377e-19
1266140671.102539,-1.930180202168327e-20,2.8616230875989535e-19
1266140671.1027832,-1.2911419160514968e-20,2.9335771948081082e-19
1266140671.1030273,-3.251538745840467e-20,2.998790214255605e-19
1266140671.1032715,-3.293667897011783e-20,3.0700558524421066e-19
1266140671.1035156,-9.316908281391044e-21,3.1427038221040693e-19
1266140671.1037598,-1.0555255918102077e-20,3.198800249567198e-19
1266140671.104004,-2.4928989171804017e-20,3.2709801593274175e-19
1266140671.104248,-2.5420004824708768e-20,3.3448216770974003e-19
1266140671.1044922,-1.3103278072222473e-20,3.4079415308419205e-19
1266140671.1047363,-1.9945517386233395e-21,3.469254796225744e-19
1266140671.1049805,-1.6445285583705903e-20,3.535113463220354e-19
1266140671.1052246,-2.5422580245910088e-20,3.6038770018624005e-19
1266140671.1054688,-3.1803013395218297e-21,3.666730311108357e-19
1266140671.105713,3.3494907615220755e-21,3.729446522234994e-19
1266140671.105957,-1.2963925145562312e-20,3.789769094316178e-19
1266140671.1062012,-1.6311900354217426e-20,3.8552884460836297e-19
1266140671.1064453,-4.994838062735609e-21,3.9190387024321597e-19
1266140671.1066895,6.894348591679573e-21,3.9706014896163e-19
1266140671.1069336,-1.3729667460393908e-21,4.04324124186197e-19
1266140671.1071777,-1.6035489590448514e-20,4.105492102086729e-19
1266140671.1074219,1.0823799622585684e-21,4.1533480940512723e-19
1266140671.107666,1.5877442128942004e-20,4.2162880852280625e-19
1266140671.1079102,8.147142817410668e-22,4.2757466363506816e-19
1266140671.1081543,-7.739439312610654e-21,4.340567487492734e-19
1266140671.1083984,3.568626270401324e-21,4.396300780275757e-19
1266140671.1086426,1.6841786301383758e-20,4.449155116401558e-19
1266140671.1088867,1.080260310362261e-20,4.512566425313652e-19
1266140671.1091309,-3.644534997997675e-21,4.559991691218123e-19
1266140671.109375,7.154235057551773e-21,4.613928739735773e-19
1266140671.1096191,2.5033805237619583e-20,4.670269180286658e-19
1266140671.1098633,1.5408851524429486e-20,4.716049783827997e-19
1266140671.1101074,1.5361781417455887e-21,4.778215377335322e-19
1266140671.1103516,1.1141084984014194e-20,4.834756562016071e-19
1266140671.1105957,2.6946027087731492e-20,4.8790633728208635e-19
1266140671.1108398,2.35798483562451e-20,4.927982669408587e-19
1266140671.111084,8.602409782547043e-21,4.9843059739700115e-19
1266140671.1113281,1.3171299799396611e-20,5.029286186415769e-19
1266140671.1115723,3.312155339526873e-20,5.074539499378259e-19
1266140671.1118164,2.9954459029980895e-20,5.126346124413255e-19
1266140671.1120605,1.299123987113751e-20,5.172012817235385e-19
1266140671.1123047,1.8366832307462894e-20,5.223292640686276e-19
1266140671.1125488,3.558957636316681e-20,5.262257258800046e-19
1266140671.112793,3.502107290580106e-20,5.307743551469699e-19
1266140671.113037,2.0685726965426948e-20,5.36573946259029e-19
1266140671.1132812,2.1363173043436193e-20,5.400200551087153e-19
1266140671.1135254,3.972885742443608e-20,5.438732557176681e-19
1266140671.1137695,4.3324712355653016e-20,5.485745100107136e-19
1266140671.1140137,2.6117097595774124e-20,5.528009116907067e-19
1266140671.1142578,2.4392630243719395e-20,5.56983576241679e-19
1266140671.114502,4.4238776925487846e-20,5.61195757666004e-19
1266140671.114746,4.8438423945902054e-20,5.652557309740438e-19
1266140671.1149902,3.22139630828213e-20,5.689721674682333e-19
1266140671.1152344,2.975817190039622e-20,5.729232980040321e-19
1266140671.1154785,4.646290898971392e-20,5.76543953144321e-19
1266140671.1157227,5.393114835972614e-20,5.804111139638894e-19
1266140671.1159668,3.9640136298128993e-20,5.833934643773468e-19
1266140671.116211,3.1946647710353516e-20,5.876567321944543e-19
1266140671.116455,4.927286412244685e-20,5.913077145955903e-19
1266140671.1166992,6.029672245846726e-20,5.93597487325422e-19
1266140671.1169434,4.443111764799012e-20,5.979136820044976e-19
1266140671.1171875,3.7098011117534465e-20,6.006778150274738e-19
1266140671.1174316,5.4109654171244296e-20,6.035528610759376e-19
1266140671.1176758,6.272001868182185e-20,6.071983833504764e-19
1266140671.11792,5.200560402823002e-20,6.100878647890838e-19
1266140671.118164,4.105975441305863e-20,6.136218724654257e-19
1266140671.1184082,5.291747839709813e-20,6.160987574309753e-19
1266140671.1186523,7.042271120869528e-20,6.186815940841141e-19
1266140671.1188965,5.704477917690375e-20,6.217994116400075e-19
1266140671.1191406,4.452981691279573e-20,6.239020904810321e-19
1266140671.1193848,5.951493906917241e-20,6.265190027268852e-19
1266140671.119629,6.937400389223122e-20,6.294309534827003e-19
1266140671.119873,6.40174107088365e-20,6.315863281845951e-19
1266140671.1201172,5.16206233625844e-20,6.338097547974863e-19
1266140671.1203613,5.513624385848846e-20,6.362672440665917e-19
1266140671.1206055,7.746146745377336e-20,6.382798151545573e-19
1266140671.1208496,6.99665209532463e-20,6.409748749464454e-19
1266140671.1210938,5.0796885562607554e-20,6.426215112697484e-19
1266140671.121338,6.485371234331233e-20,6.440731152231388e-19
1266140671.121582,7.690676940635005e-20,6.468467922655024e-19
1266140671.1218262,7.14758425881663e-20,6.487556355413526e-19
1266140671.1220703,6.219146402122774e-20,6.501781924771491e-19
1266140671.1223145,5.951114049547215e-20,6.517931554286164e-19
1266140671.1225586,8.05489221658402e-20,6.533115269559822e-19
1266140671.1228027,8.16556527595936e-20,6.550097389538462e-19
1266140671.1230469,5.77441954396735e-20,6.563383679475656e-19
1266140671.123291,6.697035199899664e-20,6.573390490497386e-19
1266140671.1235352,8.371279607882116e-20,6.588552671789201e-19
1266140671.1237793,7.925684110176244e-20,6.601851415322143e-19
1266140671.1240234,7.057011097708894e-20,6.614067715076064e-19
1266140671.1242676,6.494996017108395e-20,6.623602562770212e-19
1266140671.1245117,8.201479194009131e-20,6.634030996151448e-19
1266140671.1247559,9.125890333777229e-20,6.648182064428845e-19
