time,strain_H1,strain_L1
1126259460.3999023,3.3509686606110834e-19,-1.1094768254893157e-18
1126259460.4001465,3.326607431749676e-19,-1.0944076031981443e-18
1126259460.4003906,3.0215519108159355e-19,-1.1053559747774279e-18
1126259460.4006348,3.2373783905812976e-19,-1.1462238665275794e-18
1126259460.400879,3.401805016213212e-19,-1.1640339617310065e-18
1126259460.401123,3.134811099212435e-19,-1.1536745699730797e-18
1126259460.4013672,3.1497779311153855e-19,-1.1381068959506417e-18
1126259460.4016113,3.2025927866716033e-19,-1.1198993846343856e-18
1126259460.4018555,3.219405088006746e-19,-1.105170270616927e-18
1126259460.4020996,3.286516834707475e-19,-1.0936699256429373e-18
1126259460.4023438,3.035983044349265e-19,-1.1036604290970354e-18
1126259460.402588,3.063968406392477e-19,-1.1404406807428234e-18
1126259460.402832,3.3431443056927604e-19,-1.1578413767752497e-18
1126259460.4030762,3.12538282535104e-19,-1.1454271771334069e-18
1126259460.4033203,3.015769589843039e-19,-1.1304412064565379e-18
1126259460.4035645,3.1454042664991933e-19,-1.1143935923026045e-18
1126259460.4038086,3.1231684907523956e-19,-1.0974519574394951e-18
1126259460.4040527,3.201817074707759e-19,-1.0903167752796779e-18
1126259460.4042969,3.0167508297586904e-19,-1.10193455301035e-18
1126259460.404541,2.902258551077027e-19,-1.1328267213224127e-18
1126259460.4047852,3.220368952519611e-19,-1.1477792421214687e-18
1126259460.4050293,3.094417233068828e-19,-1.1338099161734397e-18
1126259460.4052734,2.880502794543195e-19,-1.120992924787865e-18
1126259460.4055176,3.018672006885652e-19,-1.1036902571812386e-18
1126259460.4057617,3.014911583342871e-19,-1.0857000037133028e-18
1126259460.4060059,3.0659535879992743e-19,-1.0823418663964043e-18
1126259460.40625,2.9683643776579245e-19,-1.0918449493787335e-18
1126259460.4064941,2.7627374629006255e-19,-1.1206948179877015e-18
1126259460.4067383,3.029234519497944e-19,-1.133740551382189e-18
1126259460.4069824,3.0663886394488754e-19,-1.1188988637162232e-18
1126259460.4072266,2.762282583229538e-19,-1.107842207274306e-18
1126259460.4074707,2.8453379057976306e-19,-1.0926281996639533e-18
1126259460.4077148,2.928063577547049e-19,-1.0730642909944527e-18
1126259460.407959,2.9056034634928996e-19,-1.0697046533615637e-18
1126259460.4082031,2.8876526913528917e-19,-1.0840865622361925e-18
1126259460.4084473,2.650069133280485e-19,-1.1061273595245142e-18
1126259460.4086914,2.790006943977413e-19,-1.1146799258296114e-18
1126259460.4089355,2.9852465314130654e-19,-1.0996229472966556e-18
1126259460.4091797,2.6781889783122466e-19,-1.0890793201190018e-18
1126259460.4094238,2.6526583615696285e-19,-1.0801380722483249e-18
1126259460.409668,2.8011901323822313e-19,-1.056809695434228e-18
1126259460.409912,2.756724536136384e-19,-1.0533045206793651e-18
1126259460.4101562,2.768558802187792e-19,-1.0721759128690651e-18
1126259460.4104004,2.573454949379641e-19,-1.0896921787804135e-18
1126259460.4106445,2.554031771899424e-19,-1.0938554620221315e-18
1126259460.4108887,2.834712888713824e-19,-1.0789436619762932e-18
1126259460.4111328,2.629575493930451e-19,-1.0684508630178585e-18
1126259460.411377,2.448390925092252e-19,-1.0600771331758872e-18
1126259460.411621,2.6433376915599656e-19,-1.0379456906089382e-18
1126259460.4118652,2.617920218456401e-19,-1.0338284139866814e-18
1126259460.4121094,2.585816086480316e-19,-1.0548126723296413e-18
1126259460.4123535,2.490325817609524e-19,-1.067770022943385e-18
1126259460.4125977,2.3469619714950815e-19,-1.065645045359374e-18
1126259460.4128418,2.6121300023250776e-19,-1.0549774062407525e-18
1126259460.413086,2.577894630623832e-19,-1.0466813396707895e-18
1126259460.41333,2.2743086832318394e-19,-1.0383148963210954e-18
1126259460.4135742,2.4212168476366344e-19,-1.017644013811503e-18
1126259460.4138184,2.488108187840842e-19,-1.0120397158123287e-18
1126259460.4140625,2.390852196814932e-19,-1.0329640667592564e-18
1126259460.4143066,2.350579340339527e-19,-1.04524096203499e-18
1126259460.4145508,2.191206796570972e-19,-1.0369488621729717e-18
1126259460.414795,2.3518072411365036e-19,-1.0241670728434744e-18
1126259460.415039,2.4678101663404358e-19,-1.0196546595846707e-18
1126259460.4152832,2.1310523243143835e-19,-1.014719391305768e-18
