time,strain_H1,strain_L1
1258804395.5998535,7.323524677946271e-20,-1.7361242147640084e-19
1258804395.6000977,7.87698996202173e-20,1.0480114007603668e-19
1258804395.6003418,8.278388716242951e-20,3.1343787440253537e-19
1258804395.600586,7.474650460508923e-20,3.751055782145474e-20
1258804395.60083,7.070767571967316e-20,-1.7766290555087198e-19
1258804395.6010742,7.847961793793431e-20,9.330496611952691e-20
1258804395.6013184,8.118254959833516e-20,3.1309632677354615e-19
1258804395.6015625,7.440659414964629e-20,4.326794950911559e-20
1258804395.6018066,7.1324071291696e-20,-1.8728616062334136e-19
1258804395.6020508,7.535314326398305e-20,7.092058256409018e-20
1258804395.602295,7.981838209503937e-20,3.0303501730725534e-19
1258804395.602539,7.626207607637626e-20,4.8718051955130833e-20
1258804395.6027832,6.752684270313951e-20,-1.90719122218375e-19
1258804395.6030273,7.319412569502675e-20,5.856365470911782e-20
1258804395.6032715,7.980204098604454e-20,3.022024748576658e-19
1258804395.6035156,7.216706535953112e-20,5.500983958731044e-20
1258804395.6037598,6.811617729028169e-20,-1.988265905976999e-19
1258804395.604004,7.137007549073169e-20,3.583615255732067e-20
1258804395.604248,7.628417753993942e-20,2.9130699308182135e-19
1258804395.6044922,7.354286877444136e-20,5.950569645314263e-20
1258804395.6047363,6.516959314281829e-20,-2.0225568549723201e-19
1258804395.6049805,6.785494998710438e-20,2.4415604381618123e-20
1258804395.6052246,7.43852960944853e-20,2.894399286857043e-19
1258804395.6054688,7.174631614063352e-20,6.612458965831595e-20
1258804395.605713,6.424190579283257e-20,-2.0978577024620164e-19
1258804395.605957,6.489457371251776e-20,1.006963213348172e-21
1258804395.6062012,7.2008787945683e-20,2.7789866577588525e-19
1258804395.6064453,7.00471708112923e-20,6.99389267384404e-20
1258804395.6066895,6.21177399233901e-20,-2.1214560199233143e-19
1258804395.6069336,6.204162034860074e-20,-1.0055663416364438e-20
1258804395.6071777,6.932964843696849e-20,2.742770520364362e-19
1258804395.6074219,6.789113403712949e-20,7.616374828113502e-20
1258804395.607666,5.958778313725697e-20,-2.178993305311888e-19
1258804395.6079102,5.927889097207312e-20,-3.294277324814672e-20
1258804395.6081543,6.483537164776848e-20,2.615088745210597e-19
1258804395.6083984,6.656166893998259e-20,7.991163113026348e-20
1258804395.6086426,5.872672312022687e-20,-2.187306370676283e-19
1258804395.6088867,5.500475979164312e-20,-4.4921243107468716e-20
1258804395.6091309,6.253078914708791e-20,2.565590592323298e-19
1258804395.609375,6.399332081185275e-20,8.698908784203787e-20
