time,strain_H1,strain_L1
1265273708.0998535,-4.4213934952385956e-20,8.077472539523134e-19
1265273708.1000977,-6.770220512578921e-20,8.026651699447962e-19
1265273708.1003418,-5.993963407773057e-20,7.970133659144769e-19
1265273708.100586,-3.9070900697537895e-20,7.926908876222863e-19
1265273708.10083,-4.1779856914297643e-20,7.877084428562188e-19
1265273708.1010742,-6.5803942616346e-20,7.810758544853515e-19
1265273708.1013184,-6.856258672814757e-20,7.763557031314811e-19
1265273708.1015625,-4.106567972190256e-20,7.711540561171353e-19
1265273708.1018066,-4.1256877317866684e-20,7.651867005630236e-19
1265273708.1020508,-6.79540734967856e-20,7.593769029172362e-19
1265273708.102295,-6.406082310862619e-20,7.535427477961845e-19
1265273708.102539,-4.345698530819163e-20,7.476016142291012e-19
1265273708.1027832,-4.191786547431673e-20,7.419104002541086e-19
1265273708.1030273,-6.198428375447424e-20,7.359005448027976e-19
1265273708.1032715,-7.369738069146871e-20,7.290224751092324e-19
1265273708.1035156,-4.760048044934223e-20,7.224143237060134e-19
1265273708.1037598,-3.75190706160105e-20,7.165161687763504e-19
1265273708.104004,-6.658651738419246e-20,7.112296466622846e-19
1265273708.104248,-6.769299956866362e-20,7.037573331071261e-19
1265273708.1044922,-4.676307627070431e-20,6.965872681315434e-19
1265273708.1047363,-4.2288512338601273e-20,6.911009275331939e-19
1265273708.1049805,-5.630342008815415e-20,6.834065669387562e-19
1265273708.1052246,-7.504091629290657e-20,6.762587708458452e-19
1265273708.1054688,-5.489815646249248e-20,6.700479392084637e-19
1265273708.105713,-3.390836802055502e-20,6.630288391721922e-19
1265273708.105957,-6.12778557221742e-20,6.55601974258306e-19
1265273708.1062012,-7.106986892089317e-20,6.480253166477775e-19
1265273708.1064453,-4.8941346024041024e-20,6.412321246293021e-19
1265273708.1066895,-4.1744909671350807e-20,6.342264235460656e-19
1265273708.1069336,-5.2022900885149136e-20,6.258447503331629e-19
1265273708.1071777,-7.136794062834335e-20,6.180656934588192e-19
1265273708.1074219,-6.175400401450314e-20,6.117610987443022e-19
1265273708.107666,-3.207546150474213e-20,6.038404200130314e-19
1265273708.1079102,-5.191612767455746e-20,5.9544526969445e-19
1265273708.1081543,-7.435462688405016e-20,5.879714648695346e-19
1265273708.1083984,-4.912633831308879e-20,5.800581750002937e-19
1265273708.1086426,-3.8700572440165986e-20,5.717565370218811e-19
