time,iprog
-1.424,-0.0030517578
-1.42375,-0.0030517578
-1.4235,-0.0030517578
-1.42325,-0.0030517578
-1.423,-0.0030517578
-1.42275,-0.0030517578
-1.4225,-0.0030517578
-1.42225,-0.0030517578
-1.422,-0.0030517578
-1.42175,-0.0030517578
-1.4215,-0.0030517578
-1.42125,-0.0030517578
-1.421,-0.0030517578
-1.42075,-0.0030517578
-1.4205,-0.0030517578
-1.42025,-0.0030517578
-1.42,-0.0030517578
-1.41975,-0.0030517578
-1.4195,-0.0030517578
-1.41925,-0.0030517578
-1.419,-0.0030517578
-1.41875,-0.0030517578
-1.4185,-0.0030517578
-1.41825,-0.0030517578
-1.418,-0.0030517578
-1.41775,-0.0030517578
-1.4175,-0.0030517578
-1.41725,-0.0030517578
-1.417,-0.0030517578
-1.41675,-0.0030517578
-1.4165,-0.0030517578
-1.41625,-0.0030517578
-1.416,-0.0030517578
-1.41575,-0.0030517578
-1.4155,-0.0030517578
-1.41525,-0.0030517578
-1.415,-0.0030517578
-1.41475,-0.0030517578
-1.4145,-0.0030517578
-1.41425,-0.0030517578
-1.414,-0.0030517578
-1.41375,-0.0030517578
-1.4135,-0.0030517578
-1.41325,-0.0030517578
-1.413,-0.0030517578
-1.41275,-0.0030517578
-1.4125,-0.0030517578
-1.41225,-0.0030517578
-1.412,-0.0030517578
-1.41175,-0.0030517578
-1.4115,-0.0030517578
-1.41125,-0.0030517578
-1.411,-0.0030517578
-1.41075,-0.0030517578
-1.4105,-0.0030517578
-1.41025,-0.0030517578
-1.41,-0.0030517578
-1.40975,-0.0030517578
-1.4095,-0.0030517578
-1.40925,-0.0030517578
-1.409,-0.0030517578
-1.4087498,-0.0030517578
-1.4085,-0.0030517578
-1.40825,-0.0030517578
-1.408,-0.0030517578
-1.40775,-0.0030517578
-1.4075,-0.0030517578
-1.40725,-0.0030517578
-1.407,-0.0030517578
-1.40675,-0.0030517578
-1.4065,-0.0030517578
-1.40625,-0.0030517578
-1.406,-0.0030517578
-1.40575,-0.0030517578
-1.4055,-0.0030517578
-1.40525,-0.0030517578
-1.405,-0.0030517578
-1.40475,-0.0030517578
-1.4045,-0.0030517578
-1.40425,-0.0030517578
-1.404,-0.0030517578
-1.40375,-0.0030517578
-1.4035,-0.0030517578
-1.40325,-0.0030517578
-1.403,-0.0030517578
-1.40275,-0.0030517578
-1.4025,-0.0030517578
-1.40225,-0.0030517578
-1.402,-0.0030517578
-1.40175,-0.0030517578
-1.4015,-0.0030517578
-1.40125,-0.0030517578
-1.401,-0.0030517578
-1.40075,-0.0030517578
-1.4005,-0.0030517578
-1.40025,-0.0030517578
-1.4,-0.0030517578
-1.39975,-0.0030517578
-1.3995,-0.0030517578
-1.39925,-0.0030517578
-1.399,-0.0030517578
-1.39875,-0.0030517578
-1.3985,-0.0030517578
-1.39825,-0.0030517578
-1.398,-0.0030517578
-1.39775,-0.0030517578
-1.3975,-0.0030517578
-1.3972499,-0.0030517578
-1.397,-0.0030517578
-1.39675,-0.0030517578
-1.3965,-0.0030517578
-1.39625,-0.0030517578
-1.396,-0.0030517578
-1.39575,-0.0030517578
-1.3955,-0.0030517578
-1.39525,-0.0030517578
-1.395,-0.0030517578
-1.39475,-0.0030517578
-1.3945,-0.0030517578
-1.39425,-0.0030517578
-1.394,-0.0030517578
-1.39375,-0.0030517578
-1.3935,-0.0030517578
-1.39325,-0.0030517578
-1.393,-0.0030517578
-1.39275,-0.0030517578
-1.3925,-0.0030517578
-1.39225,-0.0030517578
-1.392,-0.0030517578
-1.39175,-0.0030517578
-1.3915,-0.0030517578
-1.39125,-0.0030517578
-1.391,-0.0030517578
-1.39075,-0.0030517578
-1.3905,-0.0030517578
-1.39025,-0.0030517578
-1.39,-0.0030517578
-1.38975,-0.0030517578
-1.3895,-0.0030517578
-1.38925,-0.0030517578
-1.389,-0.0030517578
-1.38875,-0.0030517578
-1.3885,-0.0030517578
-1.38825,-0.0030517578
-1.388,-0.0030517578
-1.38775,-0.0030517578
-1.3875,-0.0030517578
-1.38725,-0.0030517578
-1.387,-0.0030517578
-1.38675,-0.0030517578
-1.3865,-0.0030517578
-1.38625,-0.0030517578
-1.386,-0.0030517578
-1.38575,-0.0030517578
-1.3855,-0.0030517578
-1.38525,-0.0030517578
-1.385,-0.0030517578
-1.38475,-0.0030517578
-1.3845,-0.0030517578
-1.38425,-0.0030517578
-1.384,-0.0030517578
-1.38375,-0.0030517578
-1.3835,-0.0030517578
-1.38325,-0.0030517578
-1.383,-0.0030517578
-1.38275,-0.0030517578
-1.3825,-0.0030517578
-1.38225,-0.0030517578
-1.382,-0.0030517578
-1.38175,-0.0030517578
-1.3815,-0.0030517578
-1.38125,-0.0030517578
-1.381,-0.0030517578
-1.38075,-0.0030517578
-1.3805,-0.0030517578
-1.38025,-0.0030517578
-1.38,-0.0030517578
-1.37975,-0.0030517578
-1.3795,-0.0030517578
-1.37925,-0.0030517578
-1.379,-0.0030517578
-1.37875,-0.0030517578
-1.3785,-0.0030517578
-1.37825,-0.0030517578
-1.378,-0.0030517578
-1.37775,-0.0030517578
-1.3774998,-0.0030517578
-1.37725,-0.0030517578
-1.377,-0.0030517578
-1.37675,-0.0030517578
-1.3765,-0.0030517578
-1.37625,-0.0030517578
-1.376,-0.0030517578
-1.37575,-0.0030517578
-1.3755,-0.0030517578
-1.37525,-0.0030517578
-1.375,-0.0030517578
-1.37475,-0.0030517578
-1.3745,-0.0030517578
-1.37425,-0.0030517578
-1.374,-0.0030517578
-1.37375,-0.0030517578
-1.3735,-0.0030517578
-1.37325,-0.0030517578
-1.373,-0.0030517578
-1.37275,-0.0030517578
-1.3725,-0.0030517578
-1.37225,-0.0030517578
-1.372,-0.0030517578
-1.37175,-0.0030517578
-1.3715,-0.0030517578
-1.37125,-0.0030517578
-1.371,-0.0030517578
-1.37075,-0.0030517578
-1.3705,-0.0030517578
-1.37025,-0.0030517578
-1.37,-0.0030517578
-1.36975,-0.0030517578
-1.3695,-0.0030517578
-1.36925,-0.0030517578
-1.369,-0.0030517578
-1.36875,-0.0030517578
-1.3685,-0.0030517578
-1.36825,-0.0030517578
-1.368,-0.0030517578
-1.36775,-0.0030517578
-1.3675,-0.0030517578
-1.36725,-0.0030517578
-1.367,-0.0030517578
-1.36675,-0.0030517578
-1.3665,-0.0030517578
-1.36625,-0.0030517578
-1.3659999,-0.0030517578
-1.36575,-0.0030517578
-1.3655,-0.0030517578
-1.36525,-0.0030517578
-1.365,-0.0030517578
-1.36475,-0.0030517578
-1.3645,-0.0030517578
-1.36425,-0.0030517578
-1.364,-0.0030517578
-1.36375,-0.0030517578
-1.3635,-0.0030517578
-1.36325,-0.0030517578
-1.363,-0.0030517578
-1.36275,-0.0030517578
-1.3625,-0.0030517578
-1.36225,-0.0030517578
-1.362,-0.0030517578
-1.36175,-0.0030517578
-1.3615,-0.0030517578
-1.36125,-0.0030517578
-1.361,-0.0030517578
-1.36075,-0.0030517578
-1.3605,-0.0030517578
-1.36025,-0.0030517578
-1.36,-0.0030517578
-1.35975,-0.0030517578
-1.3595,-0.0030517578
-1.35925,-0.0030517578
-1.359,-0.0030517578
-1.35875,-0.0030517578
-1.3585,-0.0030517578
-1.35825,-0.0030517578
-1.358,-0.0030517578
-1.35775,-0.0030517578
-1.3575,-0.0030517578
-1.35725,-0.0030517578
-1.357,-0.0030517578
-1.35675,-0.0030517578
-1.3565,-0.0030517578
-1.35625,-0.0030517578
-1.356,-0.0030517578
-1.35575,-0.0030517578
-1.3555,-0.0030517578
-1.35525,-0.0030517578
-1.355,-0.0030517578
-1.35475,-0.0030517578
-1.3545,-0.0030517578
-1.35425,-0.0030517578
-1.354,-0.0030517578
-1.35375,-0.0030517578
-1.3535,-0.0030517578
-1.35325,-0.0030517578
-1.353,-0.0030517578
-1.35275,-0.0030517578
-1.3525,-0.0030517578
-1.35225,-0.0030517578
-1.352,-0.0030517578
-1.35175,-0.0030517578
-1.3515,-0.0030517578
-1.35125,-0.0030517578
-1.351,-0.0030517578
-1.35075,-0.0030517578
-1.3505,-0.0030517578
-1.35025,-0.0030517578
-1.35,-0.0030517578
-1.34975,-0.0030517578
-1.3495,-0.0030517578
-1.34925,-0.0030517578
-1.349,-0.0030517578
-1.34875,-0.0030517578
-1.3485,-0.0030517578
-1.34825,-0.0030517578
-1.348,-0.0030517578
-1.34775,-0.0030517578
-1.3475,-0.0030517578
-1.34725,-0.0030517578
-1.347,-0.0030517578
-1.34675,-0.0030517578
-1.3465,-0.0030517578
-1.3462498,-0.0030517578
-1.346,-0.0030517578
-1.34575,-0.0030517578
-1.3455,-0.0030517578
-1.34525,-0.0030517578
-1.345,-0.0030517578
-1.34475,-0.0030517578
-1.3445,-0.0030517578
-1.34425,-0.0030517578
-1.344,-0.0030517578
-1.34375,-0.0030517578
-1.3435,-0.0030517578
-1.34325,-0.0030517578
-1.343,-0.0030517578
-1.34275,-0.0030517578
-1.3425,-0.0030517578
-1.34225,-0.0030517578
-1.342,-0.0030517578
-1.34175,-0.0030517578
-1.3415,-0.0030517578
-1.34125,-0.0030517578
-1.341,-0.0030517578
-1.34075,-0.0030517578
-1.3405,-0.0030517578
-1.34025,-0.0030517578
-1.34,-0.0030517578
-1.33975,-0.0030517578
-1.3395,-0.0030517578
-1.33925,-0.0030517578
-1.339,-0.0030517578
-1.33875,-0.0030517578
-1.3385,-0.0030517578
-1.33825,-0.0030517578
-1.338,-0.0030517578
-1.33775,-0.0030517578
-1.3375,-0.0030517578
-1.33725,-0.0030517578
-1.337,-0.0030517578
-1.33675,-0.0030517578
-1.3365,-0.0030517578
-1.33625,-0.0030517578
-1.336,-0.0030517578
-1.33575,-0.0030517578
-1.3355,-0.0030517578
-1.33525,-0.0030517578
-1.335,-0.0030517578
-1.3347499,-0.0030517578
-1.3345,-0.0030517578
-1.33425,-0.0030517578
-1.334,-0.0030517578
-1.33375,-0.0030517578
-1.3335,-0.0030517578
-1.33325,-0.0030517578
-1.333,-0.0030517578
-1.33275,-0.0030517578
-1.3325,-0.0030517578
-1.33225,-0.0030517578
-1.332,-0.0030517578
-1.33175,-0.0030517578
-1.3315,-0.0030517578
-1.33125,-0.0030517578
-1.331,-0.0030517578
-1.33075,-0.0030517578
-1.3305,-0.0030517578
-1.33025,-0.0030517578
-1.33,-0.0030517578
-1.32975,-0.0030517578
-1.3295,-0.0030517578
-1.32925,-0.0030517578
-1.329,-0.0030517578
-1.32875,-0.0030517578
-1.3285,-0.0030517578
-1.32825,-0.0030517578
-1.328,-0.0030517578
-1.32775,-0.0030517578
-1.3275,-0.0030517578
-1.32725,-0.0030517578
-1.327,-0.0030517578
-1.32675,-0.0030517578
-1.3265,-0.0030517578
-1.32625,-0.0030517578
-1.326,-0.0030517578
-1.32575,-0.0030517578
-1.3255,-0.0030517578
-1.32525,-0.0030517578
-1.325,-0.0030517578
-1.32475,-0.0030517578
-1.3245,-0.0030517578
-1.32425,-0.0030517578
-1.324,-0.0030517578
-1.32375,-0.0030517578
-1.3235,-0.0030517578
-1.32325,-0.0030517578
-1.323,-0.0030517578
-1.32275,-0.0030517578
-1.3225,-0.0030517578
-1.32225,-0.0030517578
-1.322,-0.0030517578
-1.32175,-0.0030517578
-1.3215,-0.0030517578
-1.32125,-0.0030517578
-1.321,-0.0030517578
-1.32075,-0.0030517578
-1.3205,-0.0030517578
-1.32025,-0.0030517578
-1.32,-0.0030517578
-1.31975,-0.0030517578
-1.3195,-0.0030517578
-1.31925,-0.0030517578
-1.319,-0.0030517578
-1.31875,-0.0030517578
-1.3185,-0.0030517578
-1.31825,-0.0030517578
-1.318,-0.0030517578
-1.31775,-0.0030517578
-1.3175,-0.0030517578
-1.31725,-0.0030517578
-1.317,-0.0030517578
-1.31675,-0.0030517578
-1.3165,-0.0030517578
-1.31625,-0.0030517578
-1.316,-0.0030517578
-1.31575,-0.0030517578
-1.3155,-0.0030517578
-1.31525,-0.0030517578
-1.3149998,-0.0030517578
-1.31475,-0.0030517578
-1.3145,-0.0030517578
-1.31425,-0.0030517578
-1.314,-0.0030517578
-1.31375,-0.0030517578
-1.3135,-0.0030517578
-1.31325,-0.0030517578
-1.313,-0.0030517578
-1.31275,-0.0030517578
-1.3125,-0.0030517578
-1.31225,-0.0030517578
-1.312,-0.0030517578
-1.31175,-0.0030517578
-1.3115,-0.0030517578
-1.31125,-0.0030517578
-1.311,-0.0030517578
-1.31075,-0.0030517578
-1.3105,-0.0030517578
-1.31025,-0.0030517578
-1.31,-0.0030517578
-1.30975,-0.0030517578
-1.3095,-0.0030517578
-1.30925,-0.0030517578
-1.309,-0.0030517578
-1.30875,-0.0030517578
-1.3085,-0.0030517578
-1.30825,-0.0030517578
-1.308,-0.0030517578
-1.30775,-0.0030517578
-1.3075,-0.0030517578
-1.30725,-0.0030517578
-1.307,-0.0030517578
-1.30675,-0.0030517578
-1.3065,-0.0030517578
-1.30625,-0.0030517578
-1.306,-0.0030517578
-1.30575,-0.0030517578
-1.3055,-0.0030517578
-1.30525,-0.0030517578
-1.305,-0.0030517578
-1.30475,-0.0030517578
-1.3045,-0.0030517578
-1.30425,-0.0030517578
-1.304,-0.0030517578
-1.30375,-0.0030517578
-1.3035,-0.0030517578
-1.30325,-0.0030517578
-1.303,-0.0030517578
-1.30275,-0.0030517578
-1.3025,-0.0030517578
-1.30225,-0.0030517578
-1.302,-0.0030517578
-1.30175,-0.0030517578
-1.3015,-0.0030517578
-1.30125,-0.0030517578
-1.301,-0.0030517578
-1.30075,-0.0030517578
-1.3005,-0.0030517578
-1.30025,-0.0030517578
-1.3,-0.0030517578
-1.29975,-0.0030517578
-1.2995,-0.0030517578
-1.29925,-0.0030517578
-1.299,-0.0030517578
-1.29875,-0.0030517578
-1.2985,-0.0030517578
-1.29825,-0.0030517578
-1.298,-0.0030517578
-1.29775,-0.0030517578
-1.2975,-0.0030517578
-1.29725,-0.0030517578
-1.297,-0.0030517578
-1.29675,-0.0030517578
-1.2965,-0.0030517578
-1.29625,-0.0030517578
-1.296,-0.0030517578
-1.29575,-0.0030517578
-1.2955,-0.0030517578
-1.29525,-0.0030517578
-1.295,-0.0030517578
-1.29475,-0.0030517578
-1.2945,-0.0030517578
-1.29425,-0.0030517578
-1.294,-0.0030517578
-1.29375,-0.0030517578
-1.2935,-0.0030517578
-1.29325,-0.0030517578
-1.293,-0.0030517578
-1.29275,-0.0030517578
-1.2925,-0.0030517578
-1.29225,-0.0030517578
-1.292,-0.0030517578
-1.29175,-0.0030517578
-1.2915,-0.0030517578
-1.29125,-0.0030517578
-1.291,-0.0030517578
-1.29075,-0.0030517578
-1.2905,-0.0030517578
-1.29025,-0.0030517578
-1.29,-0.0030517578
-1.28975,-0.0030517578
-1.2895,-0.0030517578
-1.28925,-0.0030517578
-1.289,-0.0030517578
-1.28875,-0.0030517578
-1.2885,-0.0030517578
-1.28825,-0.0030517578
-1.288,-0.0030517578
-1.28775,-0.0030517578
-1.2875,-0.0030517578
-1.28725,-0.0030517578
-1.287,-0.0030517578
-1.28675,-0.0030517578
-1.2865,-0.0030517578
-1.28625,-0.0030517578
-1.286,-0.0030517578
-1.28575,-0.0030517578
-1.2855,-0.0030517578
-1.28525,-0.0030517578
-1.285,-0.0030517578
-1.28475,-0.0030517578
-1.2845,-0.0030517578
-1.28425,-0.0030517578
-1.284,-0.0030517578
-1.2837498,-0.0030517578
-1.2835,-0.0030517578
-1.28325,-0.0030517578
-1.283,-0.0030517578
-1.28275,-0.0030517578
-1.2825,-0.0030517578
-1.28225,-0.0030517578
-1.282,-0.0030517578
-1.28175,-0.0030517578
-1.2815,-0.0030517578
-1.28125,-0.0030517578
-1.281,-0.0030517578
-1.28075,-0.0030517578
-1.2805,-0.0030517578
-1.28025,-0.0030517578
-1.28,-0.0030517578
-1.27975,-0.0030517578
-1.2795,-0.0030517578
-1.27925,-0.0030517578
-1.279,-0.0030517578
-1.27875,-0.0030517578
-1.2785,-0.0030517578
-1.27825,-0.0030517578
-1.278,-0.0030517578
-1.27775,-0.0030517578
-1.2775,-0.0030517578
-1.27725,-0.0030517578
-1.277,-0.0030517578
-1.27675,-0.0030517578
-1.2765,-0.0030517578
-1.27625,-0.0030517578
-1.276,-0.0030517578
-1.27575,-0.0030517578
-1.2755,-0.0030517578
-1.27525,-0.0030517578
-1.275,-0.0030517578
-1.27475,-0.0030517578
-1.2745,-0.0030517578
-1.27425,-0.0030517578
-1.274,-0.0030517578
-1.27375,-0.0030517578
-1.2735,-0.0030517578
-1.27325,-0.0030517578
-1.273,-0.0030517578
-1.27275,-0.0030517578
-1.2725,-0.0030517578
-1.27225,-0.0030517578
-1.272,-0.0030517578
-1.27175,-0.0030517578
-1.2715,-0.0030517578
-1.27125,-0.0030517578
-1.271,-0.0030517578
-1.27075,-0.0030517578
-1.2705,-0.0030517578
-1.27025,-0.0030517578
-1.27,-0.0030517578
-1.26975,-0.0030517578
-1.2695,-0.0030517578
-1.26925,-0.0030517578
-1.269,-0.0030517578
-1.26875,-0.0030517578
-1.2685,-0.0030517578
-1.26825,-0.0030517578
-1.268,-0.0030517578
-1.26775,-0.0030517578
-1.2675,-0.0030517578
-1.26725,-0.0030517578
-1.267,-0.0030517578
-1.26675,-0.0030517578
-1.2665,-0.0030517578
-1.26625,-0.0030517578
-1.266,-0.0030517578
-1.26575,-0.0030517578
-1.2655,-0.0030517578
-1.26525,-0.0030517578
-1.265,-0.0030517578
-1.26475,-0.0030517578
-1.2645,-0.0030517578
-1.26425,-0.0030517578
-1.264,-0.0030517578
-1.26375,-0.0030517578
-1.2635,-0.0030517578
-1.26325,-0.0030517578
-1.263,-0.0030517578
-1.26275,-0.0030517578
-1.2625,-0.0030517578
-1.26225,-0.0030517578
-1.262,-0.0030517578
-1.26175,-0.0030517578
-1.2615,-0.0030517578
-1.26125,-0.0030517578
-1.261,-0.0030517578
-1.26075,-0.0030517578
-1.2605,-0.0030517578
-1.26025,-0.0030517578
-1.26,-0.0030517578
-1.25975,-0.0030517578
-1.2595,-0.0030517578
-1.25925,-0.0030517578
-1.259,-0.0030517578
-1.25875,-0.0030517578
-1.2585,-0.0030517578
-1.25825,-0.0030517578
-1.258,-0.0030517578
-1.25775,-0.0030517578
-1.2575,-0.0030517578
-1.25725,-0.0030517578
-1.257,-0.0030517578
-1.25675,-0.0030517578
-1.2565,-0.0030517578
-1.25625,-0.0030517578
-1.256,-0.0030517578
-1.25575,-0.0030517578
-1.2555,-0.0030517578
-1.25525,-0.0030517578
-1.255,-0.0030517578
-1.25475,-0.0030517578
-1.2545,-0.0030517578
-1.25425,-0.0030517578
-1.254,-0.0030517578
-1.25375,-0.0030517578
-1.2535,-0.0030517578
-1.25325,-0.0030517578
-1.253,-0.0030517578
-1.25275,-0.0030517578
-1.2524998,-0.0030517578
-1.25225,-0.0030517578
-1.252,-0.0030517578
-1.25175,-0.0030517578
-1.2515,-0.0030517578
-1.25125,-0.0030517578
-1.251,-0.0030517578
-1.25075,-0.0030517578
-1.2505,-0.0030517578
-1.25025,-0.0030517578
-1.25,-0.0030517578
-1.24975,-0.0030517578
-1.2495,-0.0030517578
-1.24925,-0.0030517578
-1.249,-0.0030517578
-1.24875,-0.0030517578
-1.2485,-0.0030517578
-1.24825,-0.0030517578
-1.248,-0.0030517578
-1.24775,-0.0030517578
-1.2475,-0.0030517578
-1.24725,-0.0030517578
-1.247,-0.0030517578
-1.24675,-0.0030517578
-1.2465,-0.0030517578
-1.24625,-0.0030517578
-1.246,-0.0030517578
-1.24575,-0.0030517578
-1.2455,-0.0030517578
-1.24525,-0.0030517578
-1.245,-0.0030517578
-1.24475,-0.0030517578
-1.2445,-0.0030517578
-1.24425,-0.0030517578
-1.244,-0.0030517578
-1.24375,-0.0030517578
-1.2435,-0.0030517578
-1.24325,-0.0030517578
-1.243,-0.0030517578
-1.24275,-0.0030517578
-1.2425,-0.0030517578
-1.24225,-0.0030517578
-1.242,-0.0030517578
-1.24175,-0.0030517578
-1.2415,-0.0030517578
-1.24125,-0.0030517578
-1.241,-0.0030517578
-1.24075,-0.0030517578
-1.2405,-0.0030517578
-1.24025,-0.0030517578
-1.24,-0.0030517578
-1.23975,-0.0030517578
-1.2395,-0.0030517578
-1.23925,-0.0030517578
-1.239,-0.0030517578
-1.23875,-0.0030517578
-1.2385,-0.0030517578
-1.23825,-0.0030517578
-1.238,-0.0030517578
-1.23775,-0.0030517578
-1.2375,-0.0030517578
-1.23725,-0.0030517578
-1.237,-0.0030517578
-1.23675,-0.0030517578
-1.2365,-0.0030517578
-1.23625,-0.0030517578
-1.236,-0.0030517578
-1.23575,-0.0030517578
-1.2355,-0.0030517578
-1.23525,-0.0030517578
-1.235,-0.0030517578
-1.23475,-0.0030517578
-1.2345,-0.0030517578
-1.23425,-0.0030517578
-1.234,-0.0030517578
-1.23375,-0.0030517578
-1.2335,-0.0030517578
-1.23325,-0.0030517578
-1.233,-0.0030517578
-1.23275,-0.0030517578
-1.2325,-0.0030517578
-1.23225,-0.0030517578
-1.232,-0.0030517578
-1.23175,-0.0030517578
-1.2315,-0.0030517578
-1.23125,-0.0030517578
-1.231,-0.0030517578
-1.23075,-0.0030517578
-1.2305,-0.0030517578
-1.23025,-0.0030517578
-1.23,-0.0030517578
-1.22975,-0.0030517578
-1.2295,-0.0030517578
-1.22925,-0.0030517578
-1.229,-0.0030517578
-1.22875,-0.0030517578
-1.2285,-0.0030517578
-1.22825,-0.0030517578
-1.228,-0.0030517578
-1.22775,-0.0030517578
-1.2275,-0.0030517578
-1.22725,-0.0030517578
-1.227,-0.0030517578
-1.22675,-0.0030517578
-1.2265,-0.0030517578
-1.22625,-0.0030517578
-1.226,-0.0030517578
-1.22575,-0.0030517578
-1.2255,-0.0030517578
-1.22525,-0.0030517578
-1.225,-0.0030517578
-1.22475,-0.0030517578
-1.2245,-0.0030517578
-1.22425,-0.0030517578
-1.224,-0.0030517578
-1.22375,-0.0030517578
-1.2235,-0.0030517578
-1.22325,-0.0030517578
-1.223,-0.0030517578
-1.22275,-0.0030517578
-1.2225,-0.0030517578
-1.22225,-0.0030517578
-1.222,-0.0030517578
-1.22175,-0.0030517578
-1.2215,-0.0030517578
-1.2212498,-0.0030517578
-1.221,-0.0030517578
-1.22075,-0.0030517578
-1.2205,-0.0030517578
-1.22025,-0.0030517578
-1.22,-0.0030517578
-1.21975,-0.0030517578
-1.2195,-0.0030517578
-1.21925,-0.0030517578
-1.219,-0.0030517578
-1.21875,-0.0030517578
-1.2185,-0.0030517578
-1.21825,-0.0030517578
-1.218,-0.0030517578
-1.21775,-0.0030517578
-1.2175,-0.0030517578
-1.21725,-0.0030517578
-1.217,-0.0030517578
-1.21675,-0.0030517578
-1.2165,-0.0030517578
-1.21625,-0.0030517578
-1.216,-0.0030517578
-1.21575,-0.0030517578
-1.2155,-0.0030517578
-1.21525,-0.0030517578
-1.215,-0.0030517578
-1.21475,-0.0030517578
-1.2145,-0.0030517578
-1.21425,-0.0030517578
-1.214,-0.0030517578
-1.21375,-0.0030517578
-1.2135,-0.0030517578
-1.21325,-0.0030517578
-1.213,-0.0030517578
-1.21275,-0.0030517578
-1.2125,-0.0030517578
-1.21225,-0.0030517578
-1.212,-0.0030517578
-1.21175,-0.0030517578
-1.2115,-0.0030517578
-1.21125,-0.0030517578
-1.211,-0.0030517578
-1.21075,-0.0030517578
-1.2105,-0.0030517578
-1.21025,-0.0030517578
-1.21,-0.0030517578
-1.20975,-0.0030517578
-1.2095,-0.0030517578
-1.20925,-0.0030517578
-1.209,-0.0030517578
-1.20875,-0.0030517578
-1.2085,-0.0030517578
-1.20825,-0.0030517578
-1.208,-0.0030517578
-1.20775,-0.0030517578
-1.2075,-0.0030517578
-1.20725,-0.0030517578
-1.207,-0.0030517578
-1.20675,-0.0030517578
-1.2065,-0.0030517578
-1.20625,-0.0030517578
-1.206,-0.0030517578
-1.20575,-0.0030517578
-1.2055,-0.0030517578
-1.20525,-0.0030517578
-1.205,-0.0030517578
-1.20475,-0.0030517578
-1.2045,-0.0030517578
-1.20425,-0.0030517578
-1.204,-0.0030517578
-1.20375,-0.0030517578
-1.2035,-0.0030517578
-1.20325,-0.0030517578
-1.203,-0.0030517578
-1.20275,-0.0030517578
-1.2025,-0.0030517578
-1.20225,-0.0030517578
-1.202,-0.0030517578
-1.20175,-0.0030517578
-1.2015,-0.0030517578
-1.20125,-0.0030517578
-1.201,-0.0030517578
-1.20075,-0.0030517578
-1.2005,-0.0030517578
-1.20025,-0.0030517578
-1.2,-0.0030517578
-1.19975,-0.0030517578
-1.1995,-0.0030517578
-1.19925,-0.0030517578
-1.199,-0.0030517578
-1.19875,-0.0030517578
-1.1985,-0.0030517578
-1.19825,-0.0030517578
-1.198,-0.0030517578
-1.19775,-0.0030517578
-1.1975,-0.0030517578
-1.19725,-0.0030517578
-1.197,-0.0030517578
-1.19675,-0.0030517578
-1.1965,-0.0030517578
-1.19625,-0.0030517578
-1.196,-0.0030517578
-1.19575,-0.0030517578
-1.1955,-0.0030517578
-1.19525,-0.0030517578
-1.195,-0.0030517578
-1.19475,-0.0030517578
-1.1945,-0.0030517578
-1.19425,-0.0030517578
-1.194,-0.0030517578
-1.19375,-0.0030517578
-1.1935,-0.0030517578
-1.19325,-0.0030517578
-1.193,-0.0030517578
-1.19275,-0.0030517578
-1.1925,-0.0030517578
-1.19225,-0.0030517578
-1.192,-0.0030517578
-1.19175,-0.0030517578
-1.1915,-0.0030517578
-1.19125,-0.0030517578
-1.191,-0.0030517578
-1.19075,-0.0030517578
-1.1905,-0.0030517578
-1.19025,-0.0030517578
-1.1899998,-0.0030517578
-1.18975,-0.0030517578
-1.1895,-0.0030517578
-1.18925,-0.0030517578
-1.189,-0.0030517578
-1.18875,-0.0030517578
-1.1885,-0.0030517578
-1.18825,-0.0030517578
-1.188,-0.0030517578
-1.18775,-0.0030517578
-1.1875,-0.0030517578
-1.18725,-0.0030517578
-1.187,-0.0030517578
-1.18675,-0.0030517578
-1.1865,-0.0030517578
-1.18625,-0.0030517578
-1.186,-0.0030517578
-1.18575,-0.0030517578
-1.1855,-0.0030517578
-1.18525,-0.0030517578
-1.185,-0.0030517578
-1.18475,-0.0030517578
-1.1845,-0.0030517578
-1.18425,-0.0030517578
-1.184,-0.0030517578
-1.18375,-0.0030517578
-1.1835,-0.0030517578
-1.18325,-0.0030517578
-1.183,-0.0030517578
-1.18275,-0.0030517578
-1.1825,-0.0030517578
-1.18225,-0.0030517578
-1.182,-0.0030517578
-1.18175,-0.0030517578
-1.1815,-0.0030517578
-1.18125,-0.0030517578
-1.181,-0.0030517578
-1.18075,-0.0030517578
-1.1805,-0.0030517578
-1.18025,-0.0030517578
-1.18,-0.0030517578
-1.17975,-0.0030517578
-1.1795,-0.0030517578
-1.17925,-0.0030517578
-1.179,-0.0030517578
-1.17875,-0.0030517578
-1.1785,-0.0030517578
-1.17825,-0.0030517578
-1.178,-0.0030517578
-1.17775,-0.0030517578
-1.1775,-0.0030517578
-1.17725,-0.0030517578
-1.177,-0.0030517578
-1.17675,-0.0030517578
-1.1765,-0.0030517578
-1.17625,-0.0030517578
-1.176,-0.0030517578
-1.17575,-0.0030517578
-1.1755,-0.0030517578
-1.17525,-0.0030517578
-1.175,-0.0030517578
-1.17475,-0.0030517578
-1.1745,-0.0030517578
-1.17425,-0.0030517578
-1.174,-0.0030517578
-1.17375,-0.0030517578
-1.1735,-0.0030517578
-1.17325,-0.0030517578
-1.173,-0.0030517578
-1.17275,-0.0030517578
-1.1725,-0.0030517578
-1.17225,-0.0030517578
-1.172,-0.0030517578
-1.17175,-0.0030517578
-1.1715,-0.0030517578
-1.17125,-0.0030517578
-1.171,-0.0030517578
-1.17075,-0.0030517578
-1.1705,-0.0030517578
-1.17025,-0.0030517578
