time,ne
0.3493175,0.9163248929404519
0.3503175,0.9350122922148201
0.3513175,0.9368350299596278
0.3523175,0.930174193734933
0.3533175,0.9337787616154184
0.35431752,0.9436218557701683
0.3553175,0.9433862335625948
0.3563175,0.921667471953058
0.3573175,0.9403637221518635
0.3583175,0.9286949923340234
0.3593175,0.9338226177333414
0.3603175,0.9292305306551087
0.36131752,0.9234883068955004
0.3623175,0.9407058117219682
0.36331752,0.9284558328435459
0.3643175,0.9535506375180146
0.3653175,0.9189713310032713
0.3663175,0.948534664111234
0.3673175,0.9168606693290564
0.3683175,0.9467637146939746
0.3693175,0.9439331208070321
0.37031752,0.9355234744376941
0.3713175,0.929460215006941
0.3723175,0.9239713700789776
0.3733175,0.9508852426118607
0.3743175,0.9109029938969961
0.3753175,0.9517981981442853
0.3763175,0.9160152893881627
0.37731752,0.9562307607889988
0.3783175,0.9144781886387656
0.3793175,0.9426426761608916
0.3803175,0.9312669129646182
0.3813175,0.9465616422909465
0.3823175,0.9359348808909785
0.3833175,0.9483832932164562
0.38431752,0.9544056164577502
0.3853175,0.9421652729440463
0.3863175,0.9536793665132068
0.3873175,0.9235497707494512
0.3883175,0.9359937497766723
0.3893175,0.9197018164039664
0.3903175,0.9392832830966715
0.39131752,0.9263206397967637
0.3923175,0.9208882649297709
0.3933175,0.9178856558542734
0.3943175,0.9341974281249504
0.3953175,0.9340133255269015
0.3963175,0.9233362457783549
0.3973175,0.9273230470679041
0.39831752,0.9453967962167164
0.3993175,0.9381461700359333
0.4003175,0.9138156988224195
0.4013175,0.9222914833406168
0.4023175,0.9342551138863476
0.4033175,0.9217133316278482
0.4043175,0.9318646395914045
0.40531752,0.9020991755414802
0.4063175,0.9254075159332397
0.40731752,0.8952624106966482
0.4083175,0.9206722429960343
0.4093175,0.9075837138601254
0.4103175,0.9149346505015994
0.4113175,0.8997755692830735
0.4123175,0.920080140378407
0.4133175,0.9122184025177336
0.41431752,0.8834071735579666
0.4153175,0.8893803391487537
0.4163175,0.8795495276770231
0.4173175,0.917481048512111
0.4183175,0.8798932363954752
0.4193175,0.9074126378240475
0.4203175,0.8704957408668399
0.42131752,0.904888802086064
0.4223175,0.878624416322404
0.4233175,0.8984738750337237
0.4243175,0.8936799440703824
0.4253175,0.9060828213948106
0.4263175,0.9057960004677472
0.4273175,0.9035959325737478
0.42831752,0.8835632824041949
0.4293175,0.8618403439222276
0.4303175,0.8682851597599576
0.4313175,0.8762408272381425
0.4323175,0.8619500232584166
0.4333175,0.8632383240958994
0.4343175,0.8757002830181834
0.43531752,0.8810863942860402
0.4363175,0.8721822673198166
0.4373175,0.8785040129043289
0.4383175,0.891141464929456
0.4393175,0.8960217509946301
0.4403175,0.8819468558513428
0.4413175,0.8892419631542396
0.44231752,0.8784772542302403
0.4433175,0.8464320685488342
0.44431752,0.862809306904172
0.4453175,0.863509542246725
0.4463175,0.8832263525432654
0.4473175,0.8586269872784787
0.4483175,0.8824290055421072
0.4493175,0.8574337974355136
0.4503175,0.8842918618271748
0.45131752,0.8822925509217207
0.4523175,0.8825865842174954
0.4533175,0.8785704740037705
0.4543175,0.888964800289848
0.4553175,0.8968836827722715
0.4563175,0.8644073033599734
0.4573175,0.87599208322863
0.45831752,0.842212404784343
0.4593175,0.8955562963859393
0.4603175,0.8686728611191018
0.4613175,0.872949514532147
0.4623175,0.8522089430111476
0.4633175,0.8735758574962205
0.4643175,0.8947055751393822
0.46531752,0.870576809513069
0.4663175,0.8792185931018406
0.4673175,0.867800318581522
0.4683175,0.9016195480058327
0.4693175,0.8659069041810682
0.4703175,0.881715448594808
0.4713175,0.8644165020657829
0.47231752,0.8766520729068378
0.4733175,0.8755360836696146
0.4743175,0.8958498042838633
0.4753175,0.892407327057267
0.4763175,0.8586286078458204
0.4773175,0.8981526141289307
0.4783175,0.8718790197999734
0.47931752,0.8882956751107275
0.4803175,0.8555664421278478
0.4813175,0.8840926795794096
0.4823175,0.8821036535993728
0.4833175,0.9070076759770367
0.4843175,0.8814907507911398
0.4853175,0.8822232571415486
0.48631752,0.8866811988680847
0.4873175,0.8843047195164134
0.48831752,0.8979163336050096
0.4893175,0.8676373975664532
0.4903175,0.8681202354715718
0.4913175,0.8584946063557355
0.4923175,0.87390005765553
0.4933175,0.8567802585306954
0.4943175,0.86237634975015
0.49531752,0.861006074463033
0.4963175,0.8947635664793959
0.4973175,0.8884791056755408
0.4983175,0.8753064715222829
0.4993175,0.8748517791808841
0.5003175,0.8887039941572726
0.5013175,0.8718494412179534
0.5023175,0.8828116250937666
0.5033175,0.8672552464861745
0.5043175,0.8889419969834307
0.5053175,0.8602027651245732
0.5063175,0.8960682257695217
0.5073175,0.859197925107309
0.50831753,0.8878225859245799
0.5093175,0.8653312739615341
0.5103175,0.8902408563628809
0.5113175,0.8870349068714783
0.5123175,0.8738524486371273
0.5133175,0.8708548954696497
0.5143175,0.8696542626199439
0.5153175,0.8838643286776432
0.5163175,0.8550332298589353
0.51731753,0.8778294864954199
0.5183175,0.8472491296798015
0.5193175,0.8821837836558611
0.5203175,0.8572051640219226
0.5213175,0.8830576034707424
0.5223175,0.8616801084641711
0.5233175,0.864495892431108
0.5243175,0.8764001006662291
0.5253175,0.8778653943679333
0.5263175,0.8700919651239456
0.5273175,0.8517905823634407
0.5283175,0.8623137372495362
0.5293175,0.8794982885442939
0.5303175,0.876214021216354
0.53131753,0.8629567946254404
0.5323175,0.8563220599562521
0.5333175,0.8748512770820033
0.5343175,0.8558636144267702
0.5353175,0.8832767654353475
0.5363175,0.8370737668294747
0.5373175,0.8773405496008075
0.5383175,0.8615896584513596
0.5393175,0.8917238259904561
0.5403175,0.8639210365797692
0.5413175,0.8727985080375693
0.5423175,0.8699879592269005
0.5433175,0.8899868336450617
0.5443175,0.8879553181935271
0.54531753,0.8488242801040325
0.5463175,0.8679815362240376
0.5473175,0.8508116316612411
0.5483175,0.884016682783172
0.5493175,0.8363773857072521
0.5503175,0.863926181920229
0.5513175,0.8417125802801294
0.5523175,0.8856641496364632
0.5533175,0.8626731702350299
0.55431753,0.8787443695802579
0.5553175,0.8693897500630887
0.5563175,0.8876487646426348
0.5573175,0.8934358483952662
0.5583175,0.8929048718416271
0.5593175,0.8681414720867553
0.5603175,0.8550539327392433
0.5613175,0.8713539580058616
0.5623175,0.867791583183379
0.5633175,0.846511493669491
0.5643175,0.8453627718185673
0.5653175,0.849706555021592
0.5663175,0.8722862165865176
0.5673175,0.8565521590237294
0.56831753,0.8691464748129784
0.5693175,0.8620745949820291
0.5703175,0.8892877841058746
0.5713175,0.8738647003157892
0.5723175,0.8876222055941883
0.5733175,0.8763675847643324
0.5743175,0.8576091772672886
0.5753175,0.8723433690389056
0.5763175,0.856952080548088
0.5773175,0.8855477338902394
0.5783175,0.8404762191492048
0.5793175,0.8829934531757998
0.5803175,0.8486090489133884
0.5813175,0.8707722780441847
0.58231753,0.8352301952007364
0.5833175,0.8671355062860214
0.5843175,0.8547416542444587
0.5853175,0.8758609453565289
0.5863175,0.85879316564444
0.5873175,0.8736552124370203
0.5883175,0.865758617998427
0.5893175,0.856099138008589
0.5903175,0.8698378652151497
0.59131753,0.8652035679899217
0.5923175,0.8462252638668495
0.5933175,0.8506758009976187
0.5943175,0.8456494973366648
0.5953175,0.847535519045633
0.5963175,0.8417819060743099
0.5973175,0.8426749907098489
0.5983175,0.8547753540576996
0.5993175,0.8632319727531678
0.6003175,0.8701369978131736
0.6013175,0.8623625950180303
0.6023175,0.862108043283737
0.6033175,0.8544638269500298
0.6043175,0.8624864423264832
0.60531753,0.8448726578657464
0.6063175,0.8725198674701076
0.6073175,0.8368664793681889
0.6083175,0.8818107983957612
0.6093175,0.83961569591408
0.6103175,0.865460604632137
0.6113175,0.8305977215311471
0.6123175,0.8703652165791024
0.6133175,0.8657099598920461
0.6143175,0.8730891728446623
0.6153175,0.86088295451378
0.6163175,0.8600161028720886
0.6173175,0.8549925046418649
0.6183175,0.8528905685117476
0.61931753,0.8545103914679747
0.6203175,0.8404871137121496
0.6213175,0.8470519807308812
0.6223175,0.8355867256253726
0.6233175,0.8499285127767535
0.6243175,0.8347067208801325
0.6253175,0.8489969431852168
0.6263175,0.8568578576401499
0.6273175,0.874688338070646
0.6283175,0.8636127144557245
0.6293175,0.860077115383552
0.6303175,0.8600576665274825
0.6313175,0.8675321570119581
0.6323175,0.8556014585001096
0.63331753,0.855164521785425
0.6343175,0.8505195057525041
0.6353175,0.8747996976424979
0.6363175,0.8379013229777261
0.6373175,0.8645170838763925
0.6383175,0.8263973051306163
0.6393175,0.8617684212790431
0.6403175,0.8326423182311641
0.6413175,0.8606200820219143
0.64231753,0.8592313815570901
0.6433175,0.8663057181877357
0.6443175,0.85539510452613
0.6453175,0.8588958980200556
0.6463175,0.8658400320771411
0.6473175,0.8602288287881527
0.6483175,0.8672769186617967
0.6493175,0.8612567508491932
0.6503175,0.8692546462629044
0.6513175,0.8404561817693211
0.6523175,0.8727583684301498
0.6533175,0.8251623076530716
0.6543175,0.8573301117083006
0.6553175,0.8481106726620496
0.65631753,0.8761133229540448
0.6573175,0.848240256658015
0.6583175,0.8610317512466261
0.6593175,0.8513771609835675
0.6603175,0.8772365499128788
0.6613175,0.8677929700359875
0.6623175,0.8535507125877411
0.6633175,0.8548907316597404
0.6643175,0.8702589107030744
0.6653175,0.8427914416676268
0.6663175,0.841300070044897
0.6673175,0.8191562932058679
0.6683175,0.8429143137902124
0.6693175,0.8405578450351492
0.67031753,0.846646603664551
0.6713175,0.8435407917756255
0.6723175,0.8479063117859048
0.6733175,0.8530732038786142
0.6743175,0.851399745304457
0.6753175,0.8573414663577715
0.6763175,0.8486665244045657
0.6773175,0.8570811116813954
0.6783175,0.8577891985063859
0.67931753,0.8622785068010601
0.6803175,0.8160758192089007
0.6813175,0.8593733455811684
0.6823175,0.8183449418993134
0.6833175,0.8586235301047493
0.6843175,0.8159367774524152
0.6853175,0.8445848767825609
0.6863175,0.8270892461982394
0.6873175,0.8528325111377417
0.6883175,0.8340888438547994
0.6893175,0.8356032345383345
0.6903175,0.8387575210019018
0.6913175,0.8433111323357279
0.6923175,0.8584047111426513
0.69331753,0.8341746445023869
0.6943175,0.8336574321678616
0.6953175,0.8104695403696704
0.6963175,0.8400086115813863
0.6973175,0.8210083911036987
0.6983175,0.8238623206269963
0.6993175,0.8046175461883894
0.7003175,0.839466514956592
0.7013175,0.8211546007174249
0.7023175,0.827745057503116
0.7033175,0.805260466587466
0.7043175,0.8376903513989339
0.7053175,0.8427740961844259
0.7063175,0.8359812128619786
0.70731753,0.8328615777351697
0.7083175,0.8351436674525877
0.7093175,0.8106244258803692
0.7103175,0.8336075743916029
0.7113175,0.8055630333247691
0.7123175,0.8286677833017804
0.7133175,0.8089352778781406
0.7143175,0.8371489914690867
0.7153175,0.8243338536306766
0.71631753,0.8366566879947838
0.7173175,0.8271396218018284
0.7183175,0.838955081245524
0.7193175,0.8389036625305211
0.7203175,0.8222471168418904
0.7213175,0.8405532575399005
0.7223175,0.8214913387222179
0.7233175,0.839400448388032
0.7243175,0.8103083862454917
0.7253175,0.8454523853473928
0.7263175,0.8142400539529596
0.7273175,0.832984523365884
0.7283175,0.8025950417794415
0.7293175,0.8454325307021604
0.73031753,0.8241872550699956
0.7313175,0.8435741459153782
0.7323175,0.814410046862335
0.7333175,0.8389543031876419
0.7343175,0.8402806732999134
0.7353175,0.8358965354731631
0.7363175,0.8422246695622745
0.7373175,0.8433489663803745
0.7383175,0.8288113438815153
0.7393175,0.8392131588932357
0.7403175,0.8166067157434828
0.7413175,0.8354763486534026
0.7423175,0.8063293916302936
0.7433175,0.8270233341917228
0.74431753,0.8305656499734281
0.7453175,0.8392246198258936
0.7463175,0.831851455937193
0.7473175,0.8292451346619638
0.7483175,0.8543780606722567
0.7493175,0.8575219824154295
0.7503175,0.8534493688810435
0.7513175,0.8534045697963136
0.7523175,0.8553381131630553
0.7533175,0.8265597256075531
0.7543175,0.8597336451661862
0.7553175,0.8170001965466965
0.7563175,0.8502398250371149
0.7573175,0.8108737817365246
0.75831753,0.8563544400108165
0.7593175,0.8314274635181617
0.7603175,0.8568463506650633
0.7613175,0.8292335550300554
0.7623175,0.8467984988181682
0.7633175,0.861065156851074
0.7643175,0.8616207404582673
0.7653175,0.8572763211337469
0.7663175,0.8616814697277153
0.76731753,0.8409043565831626
0.7683175,0.8336053337855146
0.7693175,0.8310774123800475
0.7703175,0.817715511561116
0.7713175,0.8412606012596462
0.7723175,0.8198595214105062
0.7733175,0.8641657105806881
0.7743175,0.8286243642668937
0.7753175,0.8582072937889245
0.7763175,0.8377756111697178
0.7773175,0.8428545699747906
0.7783175,0.8423725823697357
0.7793175,0.8527921662041567
0.7803175,0.8366863739619252
0.78131753,0.8689384907221175
0.7823175,0.8272877828111511
0.7833175,0.836168614084228
0.7843175,0.8160528767008608
0.7853175,0.8407468619724867
0.7863175,0.8304660258518352
0.7873175,0.8421241581881614
0.7883175,0.8523427818760065
0.7893175,0.852954564908695
0.7903175,0.8523894814555066
0.7913175,0.852351984486856
0.7923175,0.8470129322946431
0.7933175,0.8321085249906981
0.7943175,0.8521461633942067
0.79531753,0.8345696129160373
0.7963175,0.8608452814333023
0.7973175,0.8206752082122011
0.7983175,0.8615577651910203
0.7993175,0.8255569925124818
0.8003175,0.8692675006687434
0.8013175,0.8352526224441837
0.8023175,0.8684703075213187
0.8033175,0.8640578929413
0.80431753,0.8799779566546195
0.8053175,0.8633466412753027
0.8063175,0.8699825241966178
0.8073175,0.8793042011780985
0.8083175,0.8770010763148022
0.8093175,0.885812497565043
0.8103175,0.8754653049232825
0.8113175,0.855312263084993
0.8123175,0.8640970270253968
0.8133175,0.8721532156667887
0.8143175,0.8799399594757576
0.8153175,0.8691633915598136
0.8163175,0.8871472152571371
0.8173175,0.9209308529471201
0.81831753,0.9162803289376898
0.8193175,0.905685006913842
0.8203175,0.9051242508374937
0.8213175,0.9362078940940246
0.8223175,0.9418191734504834
0.8233175,0.9283840622380459
0.8243175,0.9357031071459393
0.8253175,0.9487041173557955
0.8263175,0.9371944222271752
0.8273175,0.9562367438821491
0.8283175,0.9261230187674867
0.8293175,0.9613147009730545
0.8303175,0.9569404088475748
0.8313175,0.9875256094043944
0.83231753,0.9779787680111469
0.8333175,0.9853797747497547
0.8343175,0.9893301283040922
0.8353175,1.005480228103306
0.8363175,1.002871310700781
0.8373175,0.9912319202275779
0.8383175,1.0227814581264314
0.8393175,1.0129830250418441
0.8403175,1.0450566563699704
0.84131753,1.0071494124764415
0.8423175,1.0430576214669505
0.8433175,1.0131126075316368
0.8443175,1.0590688822174548
0.8453175,1.0288892413684887
0.8463175,1.0674904066807496
0.8473175,1.0263175329970078
0.8483175,1.0703568689019654
0.8493175,1.0421915217079716
0.8503175,1.0698481883690716
0.8513175,1.0688608119049523
0.8523175,1.0862311570128647
0.8533175,1.0954277676296904
0.8543175,1.1054195165385317
0.85531753,1.101486791114842
0.8563175,1.105719004772582
0.8573175,1.1065090128278023
0.8583175,1.126664861021459
0.8593175,1.1118150281432406
0.8603175,1.1149501775799948
0.8613175,1.1278894504527759
0.8623175,1.1315619110805046
0.8633175,1.131068043736833
0.8643175,1.1230062922019741
0.8653175,1.1125510049546221
0.8663175,1.1344172335584206
0.8673175,1.1422236979801663
0.8683175,1.130397877482544
0.86931753,1.1332159350073714
0.8703175,1.1265728724735578
0.8713175,1.1743043434714193
0.8723175,1.1518914013957364
0.8733175,1.1842804556580517
0.8743175,1.1591878592191815
0.8753175,1.1898951126850137
0.8763175,1.1567221838885857
0.8773175,1.1872288002140308
0.8783175,1.1594408151108337
0.8793175,1.180126377924631
0.8803175,1.2084163404872694
0.8813175,1.2040338199642966
0.8823175,1.2011784227775049
0.88331753,1.2007151592454455
0.8843175,1.2070087800627178
0.8853175,1.1761200431656749
0.8863175,1.2130078751112896
0.8873175,1.1802365591805317
0.8883175,1.2217760148849683
0.8893175,1.1929146079715032
0.8903175,1.2286857750565656
0.8913175,1.2090044246243776
0.89231753,1.2325356813479418
0.8933175,1.2281313920153025
0.8943175,1.232154322148649
0.8953175,1.2285465278831151
0.8963175,1.2409407099200063
0.8973175,1.2343314268078487
0.8983175,1.2429752384625439
0.8993175,1.2168648542780982
0.9003175,1.22568636912513
0.9013175,1.2233018460019585
0.9023175,1.2365410455439219
0.9033175,1.233490479004094
0.9043175,1.2427402909649365
0.9053175,1.2620513055071632
0.90631753,1.268755953800762
0.9073175,1.2648412062789989
0.9083175,1.2724037040371694
0.9093175,1.2939028835069417
0.9103175,1.3041556166019097
0.9113175,1.2930995982692735
0.9123175,1.3056464643953736
0.9133175,1.3138827696039224
0.9143175,1.284976393583491
0.9153175,1.313608217599737
0.9163175,1.3028003160302484
0.9173175,1.3329401562461496
0.9183175,1.3014062451624693
0.9193175,1.336661629012875
0.92031753,1.330634088092408
0.9213175,1.3410846730274837
0.9223175,1.325547333833581
0.9233175,1.3428397010775865
0.9243175,1.3499833577301312
0.9253175,1.3457003402312295
0.9263175,1.3581263390672231
0.9273175,1.3537563722305714
0.9283175,1.355503839945535
0.92931753,1.3421136665502869
0.9303175,1.3561695246157193
0.9313175,1.3387816521868525
0.9323175,1.3556179701418294
0.9333175,1.345112824701453
0.9343175,1.3719779639808682
0.9353175,1.3536588832137575
0.9363175,1.3754392518939345
0.9373175,1.361407712400136
0.9383175,1.389543717216297
0.9393175,1.391574398389014
0.9403175,1.3932747340377136
0.9413175,1.4045559063587918
0.9423175,1.4084447779236493
0.94331753,1.3887349498360058
0.9443175,1.3850988558892918
0.9453175,1.3979712037664953
0.9463175,1.4078498973485278
0.9473175,1.3960587482133149
0.9483175,1.4017722349726593
0.9493175,1.4205010963953384
0.9503175,1.4155400185554328
0.9513175,1.4209461575552278
0.9523175,1.4123293356513211
0.9533175,1.4394291908899575
0.9543175,1.4468920271109218
0.9553175,1.4501453447736585
0.9563175,1.4550481603580567
0.95731753,1.465259644899329
0.9583175,1.4332803855104241
0.9593175,1.4784892075275078
0.9603175,1.4311351887810095
0.9613175,1.478014144147685
0.9623175,1.4506619513970886
0.9633175,1.4867267816224394
0.9643175,1.4547238263003033
0.9653175,1.4784102467430134
0.96631753,1.4602971055689045
0.9673175,1.4746441779974258
0.9683175,1.4850299287034598
0.9693175,1.4854332021834282
0.9703175,1.4904293990956528
0.9713175,1.4873451078387627
0.9723175,1.4818357862070841
0.9733175,1.459239582740225
0.9743175,1.4948949173006447
0.9753175,1.4727380370871903
0.9763175,1.5088559007040618
0.9773175,1.4750826849627308
0.9783175,1.5271055968512361
0.9793175,1.5007964196849668
0.98031753,1.5344504824307432
0.9813175,1.5098383329903233
0.9823175,1.5250299305412143
0.9833175,1.5408945409159855
0.9843175,1.5481031682357738
0.9853175,1.5408666259835913
0.9863175,1.5397580124514065
0.9873175,1.5215298232789254
0.9883175,1.5364805721319872
0.9893175,1.537186064957863
0.9903175,1.5483928283078414
0.9913175,1.5405408868998414
0.9923175,1.5556126064073021
0.9933175,1.5801269964930462
0.99431753,1.585688807129067
0.9953175,1.5695840319703196
0.9963175,1.5723396450720963
0.9973175,1.594879453953562
0.9983175,1.6009683954690295
0.9993175,1.5972046884556585
1.0003175,1.5966151148531686
1.0013175,1.6031276013963398
1.0023175,1.580254193223186
1.0033175,1.6084318337612922
1.0043175,1.57357529530618
1.0053174,1.6174096850425368
1.0063175,1.5790512224470623
1.0073175,1.6242839367521122
1.0083175,1.594554036418887
1.0093175,1.6164595835778057
1.0103176,1.6046051283984843
1.0113175,1.6147253311790342
1.0123175,1.6293021651573911
1.0133175,1.629986761837865
1.0143175,1.6384179126944067
1.0153176,1.6356933217070575
1.0163175,1.6330170176900398
1.0173175,1.6137614262627624
1.0183175,1.6385737843483068
1.0193175,1.6158973563869397
1.0203176,1.6432685660596034
1.0213175,1.618965893668221
1.0223175,1.6628114322734342
1.0233175,1.628513485615074
1.0243175,1.6570296068370487
1.0253175,1.6351049437980048
1.0263175,1.65049334884052
1.0273175,1.6747109765774013
1.0283175,1.6783583905585446
1.0293175,1.685151502488698
1.0303175,1.6915206688123778
1.0313175,1.6726496685278547
1.0323175,1.6970053989886569
1.0333174,1.675279709925425
1.0343175,1.707423406102542
1.0353175,1.6913443059738156
1.0363175,1.706968280925303
1.0373175,1.7136421011782978
1.0383176,1.716164169105723
1.0393175,1.7149141768406124
1.0403175,1.7128577952042094
